Meeting ID,Host,Feature,Event Type,Event time,View Count,Regeneration Count
M01000055,user5007@globalenterprise.com,Summary,Generated,2024-01-28 00:45:00,1,0
M01000056,user511@globalenterprise.com,Summary,Generated,2024-01-16 01:25:00,1,1
M01000057,user3889@globalenterprise.com,Summary,Generated,2024-01-24 01:18:00,3,1
M01000059,user6729@globalenterprise.com,Summary,Generated,2024-01-02 01:35:00,3,0
M01000061,user5857@globalenterprise.com,Summary,Generated,2024-01-02 01:25:00,2,1
M01000062,user4017@globalenterprise.com,Summary,Generated,2024-01-12 00:44:00,1,1
M01000063,user4481@globalenterprise.com,Summary,Generated,2024-01-13 01:14:00,1,0
M01000064,user1747@globalenterprise.com,Summary,Generated,2024-01-28 00:30:00,2,1
M01000070,user826@globalenterprise.com,Summary,Generated,2024-01-25 01:01:00,1,1
M01000073,user6098@globalenterprise.com,Summary,Generated,2024-01-19 01:53:00,1,2
M01000075,user1317@globalenterprise.com,Summary,Generated,2024-01-11 01:10:00,2,0
M01000077,user3941@globalenterprise.com,Summary,Generated,2024-01-17 00:55:00,1,1
M01000078,user4122@globalenterprise.com,Summary,Generated,2024-01-07 01:04:00,3,2
M01000079,user3299@globalenterprise.com,Summary,Generated,2024-01-18 00:53:00,2,2
M01000080,user3090@globalenterprise.com,Summary,Generated,2024-01-04 01:45:00,2,2
M01000082,user4844@globalenterprise.com,Summary,Generated,2024-01-12 01:54:00,3,2
M01000083,user6834@globalenterprise.com,Summary,Generated,2024-01-20 01:08:00,2,0
M01000084,user5585@globalenterprise.com,Summary,Generated,2024-01-03 01:49:00,2,0
M01000085,user4806@globalenterprise.com,Summary,Generated,2024-01-27 01:22:00,3,0
M01000086,user3730@globalenterprise.com,Summary,Generated,2024-01-07 00:37:00,2,2
M01000089,user1698@globalenterprise.com,Summary,Generated,2024-01-02 00:38:00,2,1
M01000092,user3385@globalenterprise.com,Summary,Generated,2024-01-10 01:03:00,2,0
M01000093,user4548@globalenterprise.com,Summary,Generated,2024-01-14 01:51:00,1,2
M01000094,user4944@globalenterprise.com,Summary,Generated,2024-01-07 01:52:00,2,0
M01000097,user5107@globalenterprise.com,Summary,Generated,2024-01-16 01:47:00,2,1
M01000098,user6934@globalenterprise.com,Summary,Generated,2024-01-02 01:40:00,2,1
M01000099,user6667@globalenterprise.com,Summary,Generated,2024-01-03 01:29:00,1,0
M01000100,user53@globalenterprise.com,Summary,Generated,2024-01-03 00:34:00,2,1
M01000102,user1328@globalenterprise.com,Summary,Generated,2024-01-15 00:31:00,2,0
M01000104,user1168@globalenterprise.com,Summary,Generated,2024-01-16 00:54:00,1,2
M01000105,user6347@globalenterprise.com,Summary,Generated,2024-01-08 01:12:00,3,0
M01000109,user1361@globalenterprise.com,Summary,Generated,2024-01-09 00:57:00,1,2
M01000110,user5241@globalenterprise.com,Summary,Generated,2024-01-29 01:11:00,2,2
M01000111,user6072@globalenterprise.com,Summary,Generated,2024-01-19 00:45:00,2,2
M01000113,user2902@globalenterprise.com,Summary,Generated,2024-01-12 01:14:00,3,2
M01000120,user1100@globalenterprise.com,Summary,Generated,2024-01-28 00:58:00,2,2
M01000121,user322@globalenterprise.com,Summary,Generated,2024-01-26 00:25:00,1,0
M01000122,user2440@globalenterprise.com,Summary,Generated,2024-01-20 00:43:00,2,1
M01000123,user5399@globalenterprise.com,Summary,Generated,2024-01-23 01:50:00,2,0
M01000124,user5805@globalenterprise.com,Summary,Generated,2024-01-20 00:56:00,2,1
M01000125,user5398@globalenterprise.com,Summary,Generated,2024-01-29 00:40:00,2,1
M01000126,user1124@globalenterprise.com,Summary,Generated,2024-01-13 00:50:00,3,1
M01000128,user5109@globalenterprise.com,Summary,Generated,2024-01-15 01:58:00,1,0
M01000130,user4590@globalenterprise.com,Summary,Generated,2024-01-26 01:18:00,1,2
M01000131,user6749@globalenterprise.com,Summary,Generated,2024-01-26 00:16:00,1,1
M01000135,user408@globalenterprise.com,Summary,Generated,2024-01-05 00:52:00,2,2
M01000137,user5565@globalenterprise.com,Summary,Generated,2024-01-19 01:58:00,1,0
M01000138,user3709@globalenterprise.com,Summary,Generated,2024-01-28 00:29:00,1,1
M01000140,user3480@globalenterprise.com,Summary,Generated,2024-01-14 01:16:00,3,0
M01000141,user1499@globalenterprise.com,Summary,Generated,2024-01-29 01:15:00,2,0
M01000147,user4018@globalenterprise.com,Summary,Generated,2024-01-26 00:41:00,3,1
M01000148,user6736@globalenterprise.com,Summary,Generated,2024-01-14 01:30:00,1,2
M01000150,user3683@globalenterprise.com,Summary,Generated,2024-01-12 01:59:00,2,0
M01000152,user5936@globalenterprise.com,Summary,Generated,2024-01-29 00:15:00,3,2
M01000154,user12@globalenterprise.com,Summary,Generated,2024-01-03 01:31:00,1,0
M01000156,user4920@globalenterprise.com,Summary,Generated,2024-01-29 01:53:00,2,0
M01000159,user127@globalenterprise.com,Summary,Generated,2024-01-02 00:45:00,1,2
M01000162,user4887@globalenterprise.com,Summary,Generated,2024-01-09 01:13:00,3,1
M01000163,user3318@globalenterprise.com,Summary,Generated,2024-01-21 01:03:00,1,2
M01000167,user314@globalenterprise.com,Summary,Generated,2024-01-26 01:34:00,3,1
M01000169,user90@globalenterprise.com,Summary,Generated,2024-01-16 01:27:00,3,2
M01000171,user5004@globalenterprise.com,Summary,Generated,2024-01-09 00:47:00,3,2
M01000172,user6111@globalenterprise.com,Summary,Generated,2024-01-06 01:06:00,3,2
M01000173,user5721@globalenterprise.com,Summary,Generated,2024-01-21 01:47:00,1,1
M01000174,user968@globalenterprise.com,Summary,Generated,2024-01-06 01:36:00,2,0
M01000175,user6080@globalenterprise.com,Summary,Generated,2024-01-02 00:57:00,1,2
M01000177,user3295@globalenterprise.com,Summary,Generated,2024-01-23 01:01:00,3,1
M01000180,user424@globalenterprise.com,Summary,Generated,2024-01-07 00:24:00,1,0
M01000182,user330@globalenterprise.com,Summary,Generated,2024-01-11 00:50:00,2,2
M01000185,user4409@globalenterprise.com,Summary,Generated,2024-01-14 00:39:00,2,2
M01000186,user6078@globalenterprise.com,Summary,Generated,2024-01-28 01:12:00,2,0
M01000187,user5297@globalenterprise.com,Summary,Generated,2024-01-11 00:16:00,3,1
M01000189,user4821@globalenterprise.com,Summary,Generated,2024-01-25 01:48:00,3,2
M01000190,user6092@globalenterprise.com,Summary,Generated,2024-01-14 00:56:00,3,2
M01000191,user1692@globalenterprise.com,Summary,Generated,2024-01-25 01:08:00,2,1
M01000193,user336@globalenterprise.com,Summary,Generated,2024-01-24 01:33:00,2,1
M01000194,user821@globalenterprise.com,Summary,Generated,2024-01-03 00:58:00,3,2
M01000196,user3899@globalenterprise.com,Summary,Generated,2024-01-10 00:52:00,2,1
M01000199,user6060@globalenterprise.com,Summary,Generated,2024-01-17 01:59:00,2,0
M01000200,user3222@globalenterprise.com,Summary,Generated,2024-01-02 01:02:00,3,2
M01000201,user4814@globalenterprise.com,Summary,Generated,2024-01-05 00:36:00,3,1
M01000202,user2776@globalenterprise.com,Summary,Generated,2024-01-13 01:27:00,2,0
M01000203,user405@globalenterprise.com,Summary,Generated,2024-01-06 01:14:00,3,2
M01000207,user428@globalenterprise.com,Summary,Generated,2024-01-27 01:07:00,2,0
M01000208,user2427@globalenterprise.com,Summary,Generated,2024-01-15 01:06:00,2,2
M01000211,user614@globalenterprise.com,Summary,Generated,2024-01-10 00:22:00,3,1
M01000213,user3519@globalenterprise.com,Summary,Generated,2024-01-12 01:46:00,2,2
M01000215,user6600@globalenterprise.com,Summary,Generated,2024-01-02 01:32:00,3,2
M01000217,user4593@globalenterprise.com,Summary,Generated,2024-01-07 01:59:00,2,0
M01000218,user5095@globalenterprise.com,Summary,Generated,2024-01-19 00:58:00,3,0
M01000219,user2059@globalenterprise.com,Summary,Generated,2024-01-21 00:39:00,2,2
M01000220,user578@globalenterprise.com,Summary,Generated,2024-01-21 00:16:00,3,1
M01000222,user241@globalenterprise.com,Summary,Generated,2024-01-09 00:42:00,2,1
M01000225,user5111@globalenterprise.com,Summary,Generated,2024-01-11 00:25:00,2,0
M01000226,user5532@globalenterprise.com,Summary,Generated,2024-01-26 01:01:00,2,0
M01000228,user2316@globalenterprise.com,Summary,Generated,2024-01-17 01:37:00,3,0
M01000232,user1867@globalenterprise.com,Summary,Generated,2024-01-16 01:10:00,1,2
M01000233,user1323@globalenterprise.com,Summary,Generated,2024-01-17 00:23:00,1,1
M01000234,user5384@globalenterprise.com,Summary,Generated,2024-01-14 01:21:00,3,2
M01000237,user1649@globalenterprise.com,Summary,Generated,2024-01-19 00:22:00,1,1
M01000239,user2641@globalenterprise.com,Summary,Generated,2024-01-05 00:37:00,2,2
M01000241,user3134@globalenterprise.com,Summary,Generated,2024-01-07 00:47:00,1,0
M01000243,user3707@globalenterprise.com,Summary,Generated,2024-01-21 00:53:00,3,1
M01000244,user5990@globalenterprise.com,Summary,Generated,2024-01-21 01:54:00,3,1
M01000249,user2214@globalenterprise.com,Summary,Generated,2024-01-09 00:26:00,2,0
M01000252,user4103@globalenterprise.com,Summary,Generated,2024-01-21 00:55:00,1,1
M01000254,user2396@globalenterprise.com,Summary,Generated,2024-01-16 00:39:00,3,2
M01000255,user5581@globalenterprise.com,Summary,Generated,2024-01-27 01:52:00,2,1
M01000259,user3658@globalenterprise.com,Summary,Generated,2024-01-22 01:56:00,3,2
M01000260,user5114@globalenterprise.com,Summary,Generated,2024-01-08 01:14:00,3,2
M01000264,user6941@globalenterprise.com,Summary,Generated,2024-01-26 00:32:00,1,0
M01000265,user3724@globalenterprise.com,Summary,Generated,2024-01-06 01:30:00,3,1
M01000266,user4976@globalenterprise.com,Summary,Generated,2024-01-12 00:20:00,3,2
M01000267,user1845@globalenterprise.com,Summary,Generated,2024-01-24 01:12:00,3,0
M01000270,user3011@globalenterprise.com,Summary,Generated,2024-01-04 00:54:00,1,0
M01000271,user5309@globalenterprise.com,Summary,Generated,2024-01-14 01:23:00,3,0
M01000273,user2925@globalenterprise.com,Summary,Generated,2024-01-17 01:28:00,2,0
M01000277,user6730@globalenterprise.com,Summary,Generated,2024-01-25 01:02:00,1,1
M01000278,user1698@globalenterprise.com,Summary,Generated,2024-01-10 01:04:00,3,1
M01000279,user2193@globalenterprise.com,Summary,Generated,2024-01-04 01:11:00,3,2
M01000280,user770@globalenterprise.com,Summary,Generated,2024-01-28 00:51:00,3,0
M01000283,user4711@globalenterprise.com,Summary,Generated,2024-01-28 00:38:00,3,2
M01000285,user1424@globalenterprise.com,Summary,Generated,2024-01-29 00:31:00,3,1
M01000286,user3468@globalenterprise.com,Summary,Generated,2024-01-21 01:49:00,1,2
M01000287,user2493@globalenterprise.com,Summary,Generated,2024-01-21 00:36:00,2,1
M01000288,user2516@globalenterprise.com,Summary,Generated,2024-01-19 01:04:00,3,2
M01000289,user3124@globalenterprise.com,Summary,Generated,2024-01-20 01:52:00,1,1
M01000292,user1479@globalenterprise.com,Summary,Generated,2024-01-02 00:53:00,2,1
M01000293,user5990@globalenterprise.com,Summary,Generated,2024-01-17 00:52:00,3,2
M01000294,user3822@globalenterprise.com,Summary,Generated,2024-01-06 01:43:00,2,2
M01000295,user3567@globalenterprise.com,Summary,Generated,2024-01-24 01:22:00,1,0
M01000297,user6555@globalenterprise.com,Summary,Generated,2024-01-05 00:20:00,1,1
M01000298,user5261@globalenterprise.com,Summary,Generated,2024-01-29 01:09:00,3,2
M01000299,user1607@globalenterprise.com,Summary,Generated,2024-01-07 01:19:00,1,1
M01000300,user6069@globalenterprise.com,Summary,Generated,2024-01-15 01:16:00,1,0
M01000301,user3291@globalenterprise.com,Summary,Generated,2024-01-25 01:21:00,2,0
M01000302,user4809@globalenterprise.com,Summary,Generated,2024-01-06 01:38:00,2,2
M01000303,user2512@globalenterprise.com,Summary,Generated,2024-01-07 01:01:00,2,1
M01000304,user5564@globalenterprise.com,Summary,Generated,2024-01-14 00:53:00,2,0
M01000309,user3872@globalenterprise.com,Summary,Generated,2024-01-14 01:29:00,2,1
M01000311,user2372@globalenterprise.com,Summary,Generated,2024-01-20 00:34:00,3,2
M01000315,user5519@globalenterprise.com,Summary,Generated,2024-01-27 01:20:00,1,1
M01000322,user5082@globalenterprise.com,Summary,Generated,2024-01-23 01:25:00,1,1
M01000323,user880@globalenterprise.com,Summary,Generated,2024-01-14 01:54:00,2,1
M01000324,user1764@globalenterprise.com,Summary,Generated,2024-01-17 01:39:00,1,2
M01000325,user508@globalenterprise.com,Summary,Generated,2024-01-21 00:42:00,2,2
M01000328,user1182@globalenterprise.com,Summary,Generated,2024-01-25 00:57:00,1,1
M01000333,user3902@globalenterprise.com,Summary,Generated,2024-01-11 01:09:00,2,2
M01000334,user910@globalenterprise.com,Summary,Generated,2024-01-20 00:51:00,1,2
M01000335,user1945@globalenterprise.com,Summary,Generated,2024-01-21 01:39:00,2,1
M01000337,user2318@globalenterprise.com,Summary,Generated,2024-01-24 01:14:00,1,0
M01000338,user3024@globalenterprise.com,Summary,Generated,2024-01-16 00:59:00,1,0
M01000339,user3672@globalenterprise.com,Summary,Generated,2024-01-14 01:06:00,1,1
M01000340,user184@globalenterprise.com,Summary,Generated,2024-01-22 00:50:00,1,1
M01000342,user5507@globalenterprise.com,Summary,Generated,2024-01-19 00:33:00,1,1
M01000343,user6494@globalenterprise.com,Summary,Generated,2024-01-19 00:33:00,2,1
M01000345,user319@globalenterprise.com,Summary,Generated,2024-01-21 01:57:00,2,2
M01000346,user243@globalenterprise.com,Summary,Generated,2024-01-12 01:54:00,2,1
M01000347,user963@globalenterprise.com,Summary,Generated,2024-01-17 01:26:00,1,0
M01000350,user184@globalenterprise.com,Summary,Generated,2024-01-19 01:37:00,1,2
M01000352,user2821@globalenterprise.com,Summary,Generated,2024-01-20 00:54:00,3,2
M01000354,user3182@globalenterprise.com,Summary,Generated,2024-01-10 01:02:00,2,0
M01000355,user1824@globalenterprise.com,Summary,Generated,2024-01-20 01:25:00,1,1
M01000356,user5921@globalenterprise.com,Summary,Generated,2024-01-21 01:05:00,1,1
M01000358,user2469@globalenterprise.com,Summary,Generated,2024-01-04 01:13:00,3,0
M01000359,user2683@globalenterprise.com,Summary,Generated,2024-01-29 01:29:00,1,0
M01000363,user2420@globalenterprise.com,Summary,Generated,2024-01-06 00:18:00,1,1
M01000364,user5607@globalenterprise.com,Summary,Generated,2024-01-08 01:15:00,1,0
M01000365,user6873@globalenterprise.com,Summary,Generated,2024-01-26 02:00:00,3,2
M01000366,user399@globalenterprise.com,Summary,Generated,2024-01-21 00:43:00,1,2
M01000367,user4765@globalenterprise.com,Summary,Generated,2024-01-06 00:38:00,2,2
M01000369,user6085@globalenterprise.com,Summary,Generated,2024-01-27 01:23:00,1,1
M01000371,user3505@globalenterprise.com,Summary,Generated,2024-01-03 00:59:00,3,0
M01000372,user6728@globalenterprise.com,Summary,Generated,2024-01-03 01:07:00,2,1
M01000373,user5128@globalenterprise.com,Summary,Generated,2024-01-22 02:00:00,1,2
M01000374,user3983@globalenterprise.com,Summary,Generated,2024-01-06 01:03:00,1,1
M01000375,user6928@globalenterprise.com,Summary,Generated,2024-01-25 00:46:00,1,0
M01000377,user846@globalenterprise.com,Summary,Generated,2024-01-23 01:18:00,1,0
M01000382,user2513@globalenterprise.com,Summary,Generated,2024-01-15 01:29:00,1,0
M01000383,user6704@globalenterprise.com,Summary,Generated,2024-01-06 01:51:00,3,1
M01000384,user5752@globalenterprise.com,Summary,Generated,2024-01-23 00:49:00,1,0
M01000387,user5322@globalenterprise.com,Summary,Generated,2024-01-16 01:26:00,3,0
M01000388,user4648@globalenterprise.com,Summary,Generated,2024-01-24 01:05:00,3,0
M01000390,user221@globalenterprise.com,Summary,Generated,2024-01-25 01:41:00,1,0
M01000392,user3122@globalenterprise.com,Summary,Generated,2024-01-11 01:10:00,1,0
M01000393,user1192@globalenterprise.com,Summary,Generated,2024-01-20 00:42:00,2,1
M01000395,user2091@globalenterprise.com,Summary,Generated,2024-01-10 00:45:00,1,2
M01000397,user2619@globalenterprise.com,Summary,Generated,2024-01-21 01:36:00,1,1
M01000398,user6887@globalenterprise.com,Summary,Generated,2024-01-04 01:32:00,2,2
M01000399,user842@globalenterprise.com,Summary,Generated,2024-01-14 01:09:00,2,1
M01000400,user4744@globalenterprise.com,Summary,Generated,2024-01-08 00:35:00,2,2
M01000401,user1698@globalenterprise.com,Summary,Generated,2024-01-19 00:23:00,1,1
M01000405,user1290@globalenterprise.com,Summary,Generated,2024-01-26 01:04:00,3,2
M01000406,user501@globalenterprise.com,Summary,Generated,2024-01-11 01:09:00,3,2
M01000408,user6118@globalenterprise.com,Summary,Generated,2024-01-26 01:19:00,3,2
M01000409,user3194@globalenterprise.com,Summary,Generated,2024-01-04 00:33:00,3,1
M01000410,user4004@globalenterprise.com,Summary,Generated,2024-01-23 01:16:00,1,1
M01000411,user2988@globalenterprise.com,Summary,Generated,2024-01-14 01:06:00,3,0
M01000413,user1607@globalenterprise.com,Summary,Generated,2024-01-24 00:38:00,2,0
M01000415,user2693@globalenterprise.com,Summary,Generated,2024-01-24 00:34:00,3,2
M01000424,user6650@globalenterprise.com,Summary,Generated,2024-01-03 01:22:00,3,0
M01000425,user1421@globalenterprise.com,Summary,Generated,2024-01-10 00:23:00,3,0
M01000426,user5188@globalenterprise.com,Summary,Generated,2024-01-26 01:08:00,3,2
M01000428,user2846@globalenterprise.com,Summary,Generated,2024-01-28 00:26:00,2,0
M01000429,user4953@globalenterprise.com,Summary,Generated,2024-01-06 00:27:00,2,2
M01000434,user3237@globalenterprise.com,Summary,Generated,2024-01-19 01:37:00,1,1
M01000435,user2796@globalenterprise.com,Summary,Generated,2024-01-15 00:56:00,3,1
M01000436,user6078@globalenterprise.com,Summary,Generated,2024-01-04 01:45:00,2,1
M01000437,user4517@globalenterprise.com,Summary,Generated,2024-01-28 00:32:00,1,2
M01000439,user2209@globalenterprise.com,Summary,Generated,2024-01-16 01:26:00,1,2
M01000440,user1607@globalenterprise.com,Summary,Generated,2024-01-22 00:16:00,2,2
M01000443,user5334@globalenterprise.com,Summary,Generated,2024-01-27 01:28:00,1,2
M01000446,user2705@globalenterprise.com,Summary,Generated,2024-01-15 01:25:00,3,2
M01000448,user3208@globalenterprise.com,Summary,Generated,2024-01-06 00:18:00,1,0
M01000451,user4881@globalenterprise.com,Summary,Generated,2024-01-28 00:16:00,3,0
M01000453,user4605@globalenterprise.com,Summary,Generated,2024-01-12 01:26:00,2,1
M01000454,user189@globalenterprise.com,Summary,Generated,2024-01-08 00:58:00,1,1
M01000455,user5082@globalenterprise.com,Summary,Generated,2024-01-04 01:57:00,2,0
M01000457,user5668@globalenterprise.com,Summary,Generated,2024-01-19 01:46:00,3,1
M01000459,user5452@globalenterprise.com,Summary,Generated,2024-01-13 00:55:00,3,0
M01000460,user3405@globalenterprise.com,Summary,Generated,2024-01-14 00:27:00,3,2
M01000462,user4187@globalenterprise.com,Summary,Generated,2024-01-07 00:16:00,1,0
M01000468,user2398@globalenterprise.com,Summary,Generated,2024-01-10 00:39:00,1,0
M01000469,user312@globalenterprise.com,Summary,Generated,2024-01-20 01:16:00,3,2
M01000473,user6373@globalenterprise.com,Summary,Generated,2024-01-06 01:27:00,3,2
M01000474,user5068@globalenterprise.com,Summary,Generated,2024-01-08 00:22:00,1,0
M01000476,user452@globalenterprise.com,Summary,Generated,2024-01-14 00:21:00,2,1
M01000477,user5610@globalenterprise.com,Summary,Generated,2024-01-22 00:23:00,3,2
M01000478,user1082@globalenterprise.com,Summary,Generated,2024-01-26 00:55:00,3,1
M01000480,user6162@globalenterprise.com,Summary,Generated,2024-01-26 01:36:00,3,2
M01000481,user3923@globalenterprise.com,Summary,Generated,2024-01-02 01:14:00,1,1
M01000483,user4592@globalenterprise.com,Summary,Generated,2024-01-22 01:40:00,1,0
M01000485,user4960@globalenterprise.com,Summary,Generated,2024-01-12 01:04:00,2,1
M01000490,user3123@globalenterprise.com,Summary,Generated,2024-01-11 01:42:00,1,2
M01000491,user5496@globalenterprise.com,Summary,Generated,2024-01-21 01:05:00,2,1
M01000492,user3089@globalenterprise.com,Summary,Generated,2024-01-18 01:16:00,3,0
M01000493,user3984@globalenterprise.com,Summary,Generated,2024-01-25 00:44:00,3,2
M01000494,user1373@globalenterprise.com,Summary,Generated,2024-01-21 00:43:00,3,0
M01000495,user671@globalenterprise.com,Summary,Generated,2024-01-07 00:50:00,2,2
M01000498,user904@globalenterprise.com,Summary,Generated,2024-01-15 01:00:00,3,2
M01000499,user6997@globalenterprise.com,Summary,Generated,2024-01-29 00:46:00,2,1
M01000502,user6255@globalenterprise.com,Summary,Generated,2024-01-17 00:59:00,2,0
M01000503,user6572@globalenterprise.com,Summary,Generated,2024-01-29 01:22:00,1,1
M01000504,user5509@globalenterprise.com,Summary,Generated,2024-01-26 00:57:00,1,1
M01000506,user6829@globalenterprise.com,Summary,Generated,2024-01-19 00:23:00,3,0
M01000508,user5925@globalenterprise.com,Summary,Generated,2024-01-05 00:55:00,3,1
M01000512,user1573@globalenterprise.com,Summary,Generated,2024-01-24 00:32:00,2,0
M01000514,user6008@globalenterprise.com,Summary,Generated,2024-01-19 00:27:00,1,2
M01000516,user5747@globalenterprise.com,Summary,Generated,2024-01-25 01:20:00,3,2
M01000518,user2548@globalenterprise.com,Summary,Generated,2024-01-12 00:26:00,1,2
M01000519,user1635@globalenterprise.com,Summary,Generated,2024-01-20 01:30:00,2,2
M01000522,user2297@globalenterprise.com,Summary,Generated,2024-01-02 01:03:00,2,2
M01000529,user4509@globalenterprise.com,Summary,Generated,2024-01-10 00:51:00,2,0
M01000531,user5089@globalenterprise.com,Summary,Generated,2024-01-26 00:42:00,2,1
M01000532,user5962@globalenterprise.com,Summary,Generated,2024-01-18 01:09:00,3,2
M01000534,user6221@globalenterprise.com,Summary,Generated,2024-01-15 01:07:00,1,2
M01000536,user2706@globalenterprise.com,Summary,Generated,2024-01-12 01:45:00,3,0
M01000537,user5154@globalenterprise.com,Summary,Generated,2024-01-22 00:51:00,1,0
M01000539,user6606@globalenterprise.com,Summary,Generated,2024-01-11 01:37:00,2,0
M01000540,user1771@globalenterprise.com,Summary,Generated,2024-01-08 01:50:00,3,2
M01000542,user1607@globalenterprise.com,Summary,Generated,2024-01-24 01:50:00,2,1
M01000543,user3776@globalenterprise.com,Summary,Generated,2024-01-15 00:32:00,3,2
M01000544,user4540@globalenterprise.com,Summary,Generated,2024-01-17 00:48:00,3,2
M01000545,user2738@globalenterprise.com,Summary,Generated,2024-01-16 01:55:00,3,1
M01000548,user4677@globalenterprise.com,Summary,Generated,2024-01-15 01:02:00,2,0
M01000549,user4303@globalenterprise.com,Summary,Generated,2024-01-23 01:09:00,2,1
M01000551,user490@globalenterprise.com,Summary,Generated,2024-01-26 01:40:00,2,0
M01000558,user4357@globalenterprise.com,Summary,Generated,2024-01-11 01:12:00,1,1
M01000559,user3729@globalenterprise.com,Summary,Generated,2024-01-12 01:32:00,3,0
M01000560,user6415@globalenterprise.com,Summary,Generated,2024-01-13 00:25:00,1,0
M01000565,user4407@globalenterprise.com,Summary,Generated,2024-01-19 01:52:00,2,1
M01000567,user6884@globalenterprise.com,Summary,Generated,2024-01-18 00:55:00,2,2
M01000569,user319@globalenterprise.com,Summary,Generated,2024-01-16 01:23:00,3,1
M01000571,user4895@globalenterprise.com,Summary,Generated,2024-01-21 01:31:00,3,2
M01000576,user4032@globalenterprise.com,Summary,Generated,2024-01-24 00:40:00,2,2
M01000577,user2782@globalenterprise.com,Summary,Generated,2024-01-27 00:39:00,1,2
M01000580,user2158@globalenterprise.com,Summary,Generated,2024-01-21 00:58:00,2,1
M01000581,user5634@globalenterprise.com,Summary,Generated,2024-01-22 01:00:00,3,1
M01000585,user993@globalenterprise.com,Summary,Generated,2024-01-18 01:30:00,2,1
M01000590,user4316@globalenterprise.com,Summary,Generated,2024-01-18 01:20:00,3,1
M01000592,user1200@globalenterprise.com,Summary,Generated,2024-01-17 00:56:00,2,0
M01000593,user5618@globalenterprise.com,Summary,Generated,2024-01-23 00:35:00,3,2
M01000594,user4038@globalenterprise.com,Summary,Generated,2024-01-21 01:07:00,2,0
M01000597,user2300@globalenterprise.com,Summary,Generated,2024-01-25 00:42:00,3,2
M01000600,user6118@globalenterprise.com,Summary,Generated,2024-01-10 01:08:00,3,1
M01000602,user6138@globalenterprise.com,Summary,Generated,2024-01-20 00:23:00,3,1
M01000604,user2786@globalenterprise.com,Summary,Generated,2024-01-07 01:04:00,2,1
M01000606,user4973@globalenterprise.com,Summary,Generated,2024-01-13 00:23:00,2,0
M01000607,user5506@globalenterprise.com,Summary,Generated,2024-01-26 01:41:00,2,1
M01000608,user6390@globalenterprise.com,Summary,Generated,2024-01-11 01:47:00,3,1
M01000610,user3988@globalenterprise.com,Summary,Generated,2024-01-29 00:29:00,3,0
M01000611,user899@globalenterprise.com,Summary,Generated,2024-01-29 00:44:00,3,2
M01000614,user5075@globalenterprise.com,Summary,Generated,2024-01-06 01:23:00,2,2
M01000615,user4897@globalenterprise.com,Summary,Generated,2024-01-22 01:07:00,1,1
M01000620,user6209@globalenterprise.com,Summary,Generated,2024-01-20 01:56:00,3,1
