Meeting ID,Host,Feature,Event Type,Event time,View Count,Regeneration Count
M12000056,user2759@globalenterprise.com,Summary,Generated,2024-12-17 01:56:00,5,1
M12000057,user1655@globalenterprise.com,Summary,Generated,2024-12-17 01:26:00,4,2
M12000058,user3832@globalenterprise.com,Summary,Generated,2024-12-09 01:28:00,3,0
M12000059,user8623@globalenterprise.com,Summary,Generated,2024-12-28 01:42:00,2,1
M12000060,user1246@globalenterprise.com,Summary,Generated,2024-12-20 00:25:00,3,1
M12000062,user4972@globalenterprise.com,Summary,Generated,2024-12-25 00:33:00,5,2
M12000063,user4749@globalenterprise.com,Summary,Generated,2024-12-11 01:47:00,3,2
M12000064,user4495@globalenterprise.com,Summary,Generated,2024-12-26 00:56:00,5,2
M12000065,user7695@globalenterprise.com,Summary,Generated,2024-12-26 01:50:00,3,0
M12000066,user2386@globalenterprise.com,Summary,Generated,2024-12-25 01:31:00,3,1
M12000067,user856@globalenterprise.com,Summary,Generated,2024-12-27 00:44:00,5,0
M12000068,user1238@globalenterprise.com,Summary,Generated,2024-12-25 01:42:00,5,1
M12000069,user4750@globalenterprise.com,Summary,Generated,2024-12-08 00:17:00,2,0
M12000070,user1927@globalenterprise.com,Summary,Generated,2024-12-09 01:14:00,2,0
M12000073,user7753@globalenterprise.com,Summary,Generated,2024-12-29 01:12:00,5,1
M12000074,user2533@globalenterprise.com,Summary,Generated,2024-12-02 00:18:00,2,1
M12000075,user8933@globalenterprise.com,Summary,Generated,2024-12-20 01:46:00,5,1
M12000076,user7335@globalenterprise.com,Summary,Generated,2024-12-18 01:58:00,4,2
M12000077,user5001@globalenterprise.com,Summary,Generated,2024-12-15 00:35:00,2,2
M12000078,user617@globalenterprise.com,Summary,Generated,2024-12-07 00:38:00,4,2
M12000079,user8494@globalenterprise.com,Summary,Generated,2024-12-15 01:45:00,2,2
M12000080,user7108@globalenterprise.com,Summary,Generated,2024-12-18 01:51:00,2,0
M12000082,user7638@globalenterprise.com,Summary,Generated,2024-12-08 01:30:00,3,0
M12000083,user4156@globalenterprise.com,Summary,Generated,2024-12-06 00:21:00,5,0
M12000084,user7524@globalenterprise.com,Summary,Generated,2024-12-07 01:37:00,4,0
M12000085,user6967@globalenterprise.com,Summary,Generated,2024-12-24 01:20:00,2,2
M12000086,user2633@globalenterprise.com,Summary,Generated,2024-12-27 00:43:00,5,0
M12000087,user1438@globalenterprise.com,Summary,Generated,2024-12-15 01:39:00,4,0
M12000088,user1264@globalenterprise.com,Summary,Generated,2024-12-23 01:37:00,4,2
M12000089,user1159@globalenterprise.com,Summary,Generated,2024-12-20 01:39:00,2,0
M12000090,user6933@globalenterprise.com,Summary,Generated,2024-12-16 01:36:00,3,0
M12000091,user9051@globalenterprise.com,Summary,Generated,2024-12-10 01:14:00,3,0
M12000092,user8830@globalenterprise.com,Summary,Generated,2024-12-27 01:21:00,5,0
M12000094,user7783@globalenterprise.com,Summary,Generated,2024-12-02 00:52:00,5,0
M12000095,user2716@globalenterprise.com,Summary,Generated,2024-12-27 00:50:00,2,0
M12000096,user1828@globalenterprise.com,Summary,Generated,2024-12-12 01:30:00,3,0
M12000097,user5149@globalenterprise.com,Summary,Generated,2024-12-15 00:23:00,5,1
M12000098,user1435@globalenterprise.com,Summary,Generated,2024-12-12 00:41:00,5,0
M12000099,user3033@globalenterprise.com,Summary,Generated,2024-12-23 01:35:00,4,0
M12000100,user2585@globalenterprise.com,Summary,Generated,2024-12-23 01:48:00,2,2
M12000102,user2737@globalenterprise.com,Summary,Generated,2024-12-03 01:15:00,3,2
M12000103,user1338@globalenterprise.com,Summary,Generated,2024-12-28 01:54:00,2,2
M12000104,user5154@globalenterprise.com,Summary,Generated,2024-12-12 00:54:00,5,1
M12000105,user6504@globalenterprise.com,Summary,Generated,2024-12-05 00:48:00,2,2
M12000106,user7175@globalenterprise.com,Summary,Generated,2024-12-07 01:31:00,2,0
M12000108,user9139@globalenterprise.com,Summary,Generated,2024-12-05 01:09:00,2,1
M12000109,user7353@globalenterprise.com,Summary,Generated,2024-12-19 00:35:00,3,2
M12000110,user2937@globalenterprise.com,Summary,Generated,2024-12-26 01:21:00,5,1
M12000111,user7438@globalenterprise.com,Summary,Generated,2024-12-12 01:53:00,3,0
M12000112,user8788@globalenterprise.com,Summary,Generated,2024-12-10 01:53:00,3,1
M12000113,user2725@globalenterprise.com,Summary,Generated,2024-12-23 00:54:00,5,0
M12000114,user4371@globalenterprise.com,Summary,Generated,2024-12-27 00:50:00,3,1
M12000116,user83@globalenterprise.com,Summary,Generated,2024-12-26 01:18:00,3,1
M12000117,user6474@globalenterprise.com,Summary,Generated,2024-12-11 00:23:00,3,0
M12000118,user5978@globalenterprise.com,Summary,Generated,2024-12-20 01:44:00,3,1
M12000119,user5989@globalenterprise.com,Summary,Generated,2024-12-15 00:19:00,2,2
M12000120,user5282@globalenterprise.com,Summary,Generated,2024-12-17 00:53:00,2,1
M12000121,user3214@globalenterprise.com,Summary,Generated,2024-12-21 00:52:00,5,0
M12000122,user3956@globalenterprise.com,Summary,Generated,2024-12-03 00:48:00,5,1
M12000124,user463@globalenterprise.com,Summary,Generated,2024-12-26 01:28:00,2,2
M12000125,user4514@globalenterprise.com,Summary,Generated,2024-12-12 00:23:00,3,2
M12000126,user1809@globalenterprise.com,Summary,Generated,2024-12-14 00:30:00,2,0
M12000127,user5024@globalenterprise.com,Summary,Generated,2024-12-19 00:38:00,5,1
M12000128,user3811@globalenterprise.com,Summary,Generated,2024-12-09 00:56:00,4,1
M12000129,user3397@globalenterprise.com,Summary,Generated,2024-12-19 00:18:00,2,1
M12000130,user4044@globalenterprise.com,Summary,Generated,2024-12-02 00:37:00,2,2
M12000131,user6286@globalenterprise.com,Summary,Generated,2024-12-12 01:58:00,2,2
M12000132,user5932@globalenterprise.com,Summary,Generated,2024-12-16 01:07:00,4,2
M12000133,user8736@globalenterprise.com,Summary,Generated,2024-12-14 01:39:00,2,0
M12000134,user9063@globalenterprise.com,Summary,Generated,2024-12-15 01:17:00,5,0
M12000138,user4426@globalenterprise.com,Summary,Generated,2024-12-08 00:27:00,4,0
M12000139,user1528@globalenterprise.com,Summary,Generated,2024-12-25 01:37:00,4,0
M12000140,user8788@globalenterprise.com,Summary,Generated,2024-12-05 01:24:00,5,0
M12000141,user6223@globalenterprise.com,Summary,Generated,2024-12-21 01:32:00,2,0
M12000142,user3155@globalenterprise.com,Summary,Generated,2024-12-05 00:47:00,4,0
M12000143,user2713@globalenterprise.com,Summary,Generated,2024-12-04 01:00:00,3,2
M12000145,user383@globalenterprise.com,Summary,Generated,2024-12-16 01:19:00,3,1
M12000146,user5435@globalenterprise.com,Summary,Generated,2024-12-16 01:35:00,2,2
M12000147,user314@globalenterprise.com,Summary,Generated,2024-12-29 00:20:00,2,1
M12000148,user7419@globalenterprise.com,Summary,Generated,2024-12-18 01:42:00,3,1
M12000149,user4230@globalenterprise.com,Summary,Generated,2024-12-02 00:28:00,3,0
M12000150,user1531@globalenterprise.com,Summary,Generated,2024-12-25 01:33:00,5,0
M12000151,user5996@globalenterprise.com,Summary,Generated,2024-12-22 01:52:00,2,0
M12000152,user2324@globalenterprise.com,Summary,Generated,2024-12-25 00:55:00,4,2
M12000153,user8413@globalenterprise.com,Summary,Generated,2024-12-18 00:56:00,5,2
M12000154,user2488@globalenterprise.com,Summary,Generated,2024-12-27 01:31:00,4,2
M12000155,user277@globalenterprise.com,Summary,Generated,2024-12-23 01:42:00,5,2
M12000156,user4960@globalenterprise.com,Summary,Generated,2024-12-03 01:07:00,5,1
M12000157,user8742@globalenterprise.com,Summary,Generated,2024-12-11 00:28:00,3,2
M12000158,user5661@globalenterprise.com,Summary,Generated,2024-12-14 00:30:00,3,0
M12000159,user6932@globalenterprise.com,Summary,Generated,2024-12-03 00:52:00,2,1
M12000160,user6901@globalenterprise.com,Summary,Generated,2024-12-14 01:52:00,4,1
M12000161,user6107@globalenterprise.com,Summary,Generated,2024-12-02 01:30:00,3,1
M12000162,user3207@globalenterprise.com,Summary,Generated,2024-12-29 00:55:00,5,1
M12000163,user6495@globalenterprise.com,Summary,Generated,2024-12-05 00:53:00,3,0
M12000164,user4746@globalenterprise.com,Summary,Generated,2024-12-08 01:13:00,4,2
M12000165,user2432@globalenterprise.com,Summary,Generated,2024-12-19 01:02:00,3,2
M12000168,user8937@globalenterprise.com,Summary,Generated,2024-12-04 00:27:00,5,1
M12000171,user6361@globalenterprise.com,Summary,Generated,2024-12-06 01:06:00,2,2
M12000172,user4579@globalenterprise.com,Summary,Generated,2024-12-18 00:37:00,5,1
M12000173,user7080@globalenterprise.com,Summary,Generated,2024-12-03 00:24:00,4,0
M12000174,user6133@globalenterprise.com,Summary,Generated,2024-12-10 00:40:00,2,1
M12000175,user3875@globalenterprise.com,Summary,Generated,2024-12-23 00:22:00,5,1
M12000176,user521@globalenterprise.com,Summary,Generated,2024-12-09 01:04:00,4,2
M12000181,user7404@globalenterprise.com,Summary,Generated,2024-12-18 00:19:00,5,2
M12000182,user5339@globalenterprise.com,Summary,Generated,2024-12-28 00:56:00,4,2
M12000183,user8526@globalenterprise.com,Summary,Generated,2024-12-25 00:27:00,4,0
M12000184,user3405@globalenterprise.com,Summary,Generated,2024-12-23 01:11:00,5,2
M12000185,user3213@globalenterprise.com,Summary,Generated,2024-12-28 00:59:00,4,0
M12000186,user4348@globalenterprise.com,Summary,Generated,2024-12-17 01:56:00,4,0
M12000187,user7989@globalenterprise.com,Summary,Generated,2024-12-03 00:15:00,2,1
M12000188,user8627@globalenterprise.com,Summary,Generated,2024-12-10 01:06:00,4,0
M12000189,user7063@globalenterprise.com,Summary,Generated,2024-12-25 00:58:00,2,2
M12000190,user2370@globalenterprise.com,Summary,Generated,2024-12-17 01:10:00,4,2
M12000191,user4203@globalenterprise.com,Summary,Generated,2024-12-22 01:31:00,3,1
M12000192,user3704@globalenterprise.com,Summary,Generated,2024-12-11 00:59:00,5,2
M12000193,user1718@globalenterprise.com,Summary,Generated,2024-12-10 01:20:00,5,1
M12000194,user1144@globalenterprise.com,Summary,Generated,2024-12-18 01:20:00,3,0
M12000195,user9125@globalenterprise.com,Summary,Generated,2024-12-19 00:53:00,3,2
M12000197,user6204@globalenterprise.com,Summary,Generated,2024-12-10 02:00:00,3,1
M12000199,user3121@globalenterprise.com,Summary,Generated,2024-12-12 01:34:00,4,2
M12000200,user2714@globalenterprise.com,Summary,Generated,2024-12-11 01:47:00,5,0
M12000201,user8638@globalenterprise.com,Summary,Generated,2024-12-05 01:04:00,3,2
M12000203,user5577@globalenterprise.com,Summary,Generated,2024-12-29 00:20:00,5,0
M12000204,user1569@globalenterprise.com,Summary,Generated,2024-12-05 01:24:00,4,0
M12000205,user978@globalenterprise.com,Summary,Generated,2024-12-25 00:42:00,4,2
M12000206,user965@globalenterprise.com,Summary,Generated,2024-12-05 00:16:00,3,1
M12000207,user1287@globalenterprise.com,Summary,Generated,2024-12-12 00:25:00,5,2
M12000208,user3593@globalenterprise.com,Summary,Generated,2024-12-27 01:20:00,3,0
M12000209,user1998@globalenterprise.com,Summary,Generated,2024-12-08 00:19:00,5,0
M12000210,user3156@globalenterprise.com,Summary,Generated,2024-12-18 00:23:00,2,2
M12000211,user6528@globalenterprise.com,Summary,Generated,2024-12-04 01:53:00,2,1
M12000213,user448@globalenterprise.com,Summary,Generated,2024-12-04 00:32:00,5,0
M12000214,user6545@globalenterprise.com,Summary,Generated,2024-12-18 01:28:00,4,1
M12000215,user2880@globalenterprise.com,Summary,Generated,2024-12-09 01:09:00,2,1
M12000216,user7931@globalenterprise.com,Summary,Generated,2024-12-26 01:52:00,5,0
M12000217,user3885@globalenterprise.com,Summary,Generated,2024-12-22 00:19:00,2,1
M12000220,user805@globalenterprise.com,Summary,Generated,2024-12-12 00:48:00,3,0
M12000221,user8993@globalenterprise.com,Summary,Generated,2024-12-28 00:27:00,5,0
M12000223,user5689@globalenterprise.com,Summary,Generated,2024-12-18 00:42:00,4,1
M12000224,user6363@globalenterprise.com,Summary,Generated,2024-12-26 01:04:00,5,0
M12000225,user3422@globalenterprise.com,Summary,Generated,2024-12-10 00:47:00,3,1
M12000226,user8238@globalenterprise.com,Summary,Generated,2024-12-14 00:40:00,2,2
M12000227,user4130@globalenterprise.com,Summary,Generated,2024-12-06 00:58:00,4,2
M12000228,user186@globalenterprise.com,Summary,Generated,2024-12-28 00:56:00,3,1
M12000229,user7048@globalenterprise.com,Summary,Generated,2024-12-11 01:24:00,4,1
M12000230,user7044@globalenterprise.com,Summary,Generated,2024-12-07 01:15:00,3,0
M12000232,user1675@globalenterprise.com,Summary,Generated,2024-12-20 00:29:00,2,0
M12000234,user608@globalenterprise.com,Summary,Generated,2024-12-02 02:00:00,4,0
M12000235,user5516@globalenterprise.com,Summary,Generated,2024-12-19 01:48:00,3,0
M12000236,user6723@globalenterprise.com,Summary,Generated,2024-12-06 00:57:00,5,1
M12000238,user55@globalenterprise.com,Summary,Generated,2024-12-02 00:16:00,3,2
M12000239,user6189@globalenterprise.com,Summary,Generated,2024-12-10 01:37:00,5,1
M12000240,user6537@globalenterprise.com,Summary,Generated,2024-12-14 00:20:00,5,2
M12000241,user5664@globalenterprise.com,Summary,Generated,2024-12-14 01:00:00,3,0
M12000242,user67@globalenterprise.com,Summary,Generated,2024-12-16 01:23:00,4,2
M12000243,user3872@globalenterprise.com,Summary,Generated,2024-12-10 00:56:00,3,1
M12000244,user5800@globalenterprise.com,Summary,Generated,2024-12-21 01:50:00,4,2
M12000245,user6223@globalenterprise.com,Summary,Generated,2024-12-13 01:27:00,2,2
M12000246,user2867@globalenterprise.com,Summary,Generated,2024-12-02 01:17:00,2,1
M12000247,user529@globalenterprise.com,Summary,Generated,2024-12-10 01:50:00,2,1
M12000248,user6979@globalenterprise.com,Summary,Generated,2024-12-23 00:43:00,5,1
M12000249,user1955@globalenterprise.com,Summary,Generated,2024-12-17 00:33:00,5,1
M12000250,user3912@globalenterprise.com,Summary,Generated,2024-12-28 01:35:00,2,2
M12000251,user4617@globalenterprise.com,Summary,Generated,2024-12-07 01:29:00,4,1
M12000252,user7795@globalenterprise.com,Summary,Generated,2024-12-11 01:22:00,5,1
M12000254,user7481@globalenterprise.com,Summary,Generated,2024-12-13 00:20:00,3,2
M12000255,user9115@globalenterprise.com,Summary,Generated,2024-12-29 01:28:00,2,1
M12000256,user814@globalenterprise.com,Summary,Generated,2024-12-13 00:51:00,5,0
M12000257,user78@globalenterprise.com,Summary,Generated,2024-12-04 00:52:00,4,0
M12000258,user7141@globalenterprise.com,Summary,Generated,2024-12-03 01:42:00,5,1
M12000259,user4874@globalenterprise.com,Summary,Generated,2024-12-22 01:01:00,5,0
M12000260,user2227@globalenterprise.com,Summary,Generated,2024-12-27 01:28:00,5,1
M12000261,user7739@globalenterprise.com,Summary,Generated,2024-12-26 00:49:00,5,0
M12000262,user3146@globalenterprise.com,Summary,Generated,2024-12-02 00:23:00,4,0
M12000263,user7094@globalenterprise.com,Summary,Generated,2024-12-28 01:47:00,2,1
M12000264,user225@globalenterprise.com,Summary,Generated,2024-12-08 00:36:00,2,2
M12000266,user7004@globalenterprise.com,Summary,Generated,2024-12-06 01:58:00,5,2
M12000267,user8589@globalenterprise.com,Summary,Generated,2024-12-06 01:07:00,2,2
M12000268,user5345@globalenterprise.com,Summary,Generated,2024-12-24 01:34:00,5,2
M12000269,user2095@globalenterprise.com,Summary,Generated,2024-12-14 01:14:00,4,2
M12000270,user5063@globalenterprise.com,Summary,Generated,2024-12-10 01:41:00,3,1
M12000271,user1914@globalenterprise.com,Summary,Generated,2024-12-24 00:36:00,4,0
M12000273,user7438@globalenterprise.com,Summary,Generated,2024-12-06 00:26:00,4,0
M12000274,user3627@globalenterprise.com,Summary,Generated,2024-12-04 00:41:00,3,0
M12000275,user454@globalenterprise.com,Summary,Generated,2024-12-08 01:50:00,3,2
M12000276,user56@globalenterprise.com,Summary,Generated,2024-12-04 01:04:00,4,0
M12000277,user4122@globalenterprise.com,Summary,Generated,2024-12-07 00:16:00,5,1
M12000279,user6572@globalenterprise.com,Summary,Generated,2024-12-05 00:26:00,5,0
M12000280,user5194@globalenterprise.com,Summary,Generated,2024-12-06 01:13:00,4,0
M12000281,user4444@globalenterprise.com,Summary,Generated,2024-12-10 00:19:00,4,0
M12000282,user502@globalenterprise.com,Summary,Generated,2024-12-15 01:07:00,2,2
M12000283,user6932@globalenterprise.com,Summary,Generated,2024-12-25 00:32:00,5,1
M12000284,user697@globalenterprise.com,Summary,Generated,2024-12-25 01:33:00,2,1
M12000285,user3219@globalenterprise.com,Summary,Generated,2024-12-20 01:18:00,2,1
M12000286,user1296@globalenterprise.com,Summary,Generated,2024-12-19 01:12:00,4,2
M12000288,user7778@globalenterprise.com,Summary,Generated,2024-12-26 01:57:00,2,1
M12000289,user2709@globalenterprise.com,Summary,Generated,2024-12-19 01:28:00,2,2
M12000290,user5442@globalenterprise.com,Summary,Generated,2024-12-03 00:42:00,2,2
M12000291,user6016@globalenterprise.com,Summary,Generated,2024-12-08 00:53:00,4,0
M12000294,user197@globalenterprise.com,Summary,Generated,2024-12-19 01:45:00,5,2
M12000295,user7149@globalenterprise.com,Summary,Generated,2024-12-25 00:37:00,3,2
M12000296,user688@globalenterprise.com,Summary,Generated,2024-12-16 00:23:00,5,1
M12000297,user3518@globalenterprise.com,Summary,Generated,2024-12-03 01:55:00,4,1
M12000299,user7348@globalenterprise.com,Summary,Generated,2024-12-14 00:50:00,4,2
M12000300,user8458@globalenterprise.com,Summary,Generated,2024-12-29 01:17:00,4,0
M12000301,user8866@globalenterprise.com,Summary,Generated,2024-12-06 01:02:00,4,2
M12000302,user8975@globalenterprise.com,Summary,Generated,2024-12-09 00:55:00,5,1
M12000303,user208@globalenterprise.com,Summary,Generated,2024-12-19 01:20:00,4,0
M12000304,user8435@globalenterprise.com,Summary,Generated,2024-12-03 01:35:00,5,2
M12000305,user3729@globalenterprise.com,Summary,Generated,2024-12-16 01:18:00,5,1
M12000306,user2442@globalenterprise.com,Summary,Generated,2024-12-13 01:06:00,2,0
M12000307,user3292@globalenterprise.com,Summary,Generated,2024-12-02 01:08:00,3,2
M12000308,user8059@globalenterprise.com,Summary,Generated,2024-12-21 01:00:00,2,1
M12000309,user7651@globalenterprise.com,Summary,Generated,2024-12-07 01:21:00,2,0
M12000310,user5621@globalenterprise.com,Summary,Generated,2024-12-29 00:58:00,5,1
M12000311,user5612@globalenterprise.com,Summary,Generated,2024-12-13 01:59:00,3,0
M12000312,user8972@globalenterprise.com,Summary,Generated,2024-12-29 01:24:00,4,1
M12000313,user5655@globalenterprise.com,Summary,Generated,2024-12-03 01:26:00,2,2
M12000314,user3305@globalenterprise.com,Summary,Generated,2024-12-05 01:08:00,3,1
M12000315,user8992@globalenterprise.com,Summary,Generated,2024-12-18 00:44:00,3,0
M12000316,user182@globalenterprise.com,Summary,Generated,2024-12-07 01:22:00,5,0
M12000317,user2245@globalenterprise.com,Summary,Generated,2024-12-23 00:41:00,4,0
M12000318,user4483@globalenterprise.com,Summary,Generated,2024-12-15 01:04:00,5,2
M12000319,user4769@globalenterprise.com,Summary,Generated,2024-12-05 00:25:00,3,1
M12000320,user8994@globalenterprise.com,Summary,Generated,2024-12-15 00:23:00,3,0
M12000321,user8145@globalenterprise.com,Summary,Generated,2024-12-07 01:46:00,3,1
M12000322,user7974@globalenterprise.com,Summary,Generated,2024-12-15 01:15:00,3,2
M12000323,user3521@globalenterprise.com,Summary,Generated,2024-12-05 00:57:00,5,1
M12000324,user7859@globalenterprise.com,Summary,Generated,2024-12-04 00:51:00,5,2
M12000325,user4625@globalenterprise.com,Summary,Generated,2024-12-11 00:26:00,3,0
M12000326,user1212@globalenterprise.com,Summary,Generated,2024-12-03 01:20:00,4,0
M12000328,user6211@globalenterprise.com,Summary,Generated,2024-12-22 00:30:00,5,0
M12000329,user4468@globalenterprise.com,Summary,Generated,2024-12-25 00:15:00,3,2
M12000331,user2428@globalenterprise.com,Summary,Generated,2024-12-10 01:13:00,5,0
M12000332,user8784@globalenterprise.com,Summary,Generated,2024-12-25 00:26:00,3,1
M12000333,user2631@globalenterprise.com,Summary,Generated,2024-12-04 01:55:00,2,0
M12000334,user7858@globalenterprise.com,Summary,Generated,2024-12-27 01:53:00,5,1
M12000335,user3779@globalenterprise.com,Summary,Generated,2024-12-27 01:03:00,5,0
M12000336,user4913@globalenterprise.com,Summary,Generated,2024-12-25 01:53:00,2,2
M12000337,user6421@globalenterprise.com,Summary,Generated,2024-12-16 00:23:00,2,0
M12000338,user7735@globalenterprise.com,Summary,Generated,2024-12-04 00:26:00,3,2
M12000339,user3194@globalenterprise.com,Summary,Generated,2024-12-09 01:27:00,3,2
M12000340,user4409@globalenterprise.com,Summary,Generated,2024-12-02 01:33:00,3,1
M12000341,user3312@globalenterprise.com,Summary,Generated,2024-12-23 01:06:00,3,1
M12000342,user3167@globalenterprise.com,Summary,Generated,2024-12-28 00:43:00,4,0
M12000343,user8383@globalenterprise.com,Summary,Generated,2024-12-11 00:59:00,3,2
M12000344,user8318@globalenterprise.com,Summary,Generated,2024-12-07 01:02:00,5,2
M12000345,user1141@globalenterprise.com,Summary,Generated,2024-12-28 01:52:00,3,0
M12000346,user220@globalenterprise.com,Summary,Generated,2024-12-25 01:50:00,4,2
M12000347,user4452@globalenterprise.com,Summary,Generated,2024-12-20 01:26:00,5,0
M12000348,user7787@globalenterprise.com,Summary,Generated,2024-12-11 01:24:00,3,1
M12000349,user6328@globalenterprise.com,Summary,Generated,2024-12-12 01:23:00,3,1
M12000350,user8405@globalenterprise.com,Summary,Generated,2024-12-08 01:30:00,3,1
M12000351,user6516@globalenterprise.com,Summary,Generated,2024-12-23 01:31:00,2,2
M12000353,user1275@globalenterprise.com,Summary,Generated,2024-12-19 00:27:00,3,2
M12000354,user1078@globalenterprise.com,Summary,Generated,2024-12-24 00:17:00,2,2
M12000355,user7303@globalenterprise.com,Summary,Generated,2024-12-09 01:42:00,5,1
M12000357,user3011@globalenterprise.com,Summary,Generated,2024-12-12 00:42:00,4,2
M12000358,user8382@globalenterprise.com,Summary,Generated,2024-12-11 01:14:00,4,2
M12000360,user7551@globalenterprise.com,Summary,Generated,2024-12-24 01:25:00,2,2
M12000361,user2620@globalenterprise.com,Summary,Generated,2024-12-12 01:26:00,5,1
M12000364,user7387@globalenterprise.com,Summary,Generated,2024-12-15 00:17:00,3,0
M12000365,user4760@globalenterprise.com,Summary,Generated,2024-12-29 00:26:00,2,2
M12000366,user7684@globalenterprise.com,Summary,Generated,2024-12-02 01:56:00,3,0
M12000367,user5873@globalenterprise.com,Summary,Generated,2024-12-04 01:32:00,2,0
M12000368,user988@globalenterprise.com,Summary,Generated,2024-12-04 01:51:00,2,1
M12000369,user1422@globalenterprise.com,Summary,Generated,2024-12-25 01:54:00,4,1
M12000370,user7687@globalenterprise.com,Summary,Generated,2024-12-22 01:56:00,3,0
M12000371,user488@globalenterprise.com,Summary,Generated,2024-12-09 00:16:00,2,1
M12000372,user8053@globalenterprise.com,Summary,Generated,2024-12-23 00:51:00,2,2
M12000373,user9118@globalenterprise.com,Summary,Generated,2024-12-02 01:55:00,5,0
M12000374,user622@globalenterprise.com,Summary,Generated,2024-12-18 00:30:00,4,0
M12000375,user7756@globalenterprise.com,Summary,Generated,2024-12-06 00:42:00,3,1
M12000376,user756@globalenterprise.com,Summary,Generated,2024-12-09 01:46:00,2,0
M12000377,user2629@globalenterprise.com,Summary,Generated,2024-12-06 01:43:00,2,1
M12000378,user2868@globalenterprise.com,Summary,Generated,2024-12-04 01:20:00,5,0
M12000379,user8697@globalenterprise.com,Summary,Generated,2024-12-09 01:01:00,2,1
M12000380,user244@globalenterprise.com,Summary,Generated,2024-12-26 00:40:00,3,2
M12000382,user3507@globalenterprise.com,Summary,Generated,2024-12-18 01:34:00,2,0
M12000383,user8737@globalenterprise.com,Summary,Generated,2024-12-25 00:50:00,3,0
M12000384,user7489@globalenterprise.com,Summary,Generated,2024-12-10 01:47:00,2,1
