Meeting ID,Host,Feature,Event Type,Event time,View Count,Regeneration Count
M08000061,user6895@globalenterprise.com,Summary,Generated,2024-08-21 01:43:00,4,0
M08000062,user4923@globalenterprise.com,Summary,Generated,2024-08-19 01:50:00,3,0
M08000063,user8274@globalenterprise.com,Summary,Generated,2024-08-07 00:45:00,2,2
M08000065,user8062@globalenterprise.com,Summary,Generated,2024-08-28 00:15:00,2,1
M08000066,user8276@globalenterprise.com,Summary,Generated,2024-08-02 01:42:00,3,0
M08000067,user2495@globalenterprise.com,Summary,Generated,2024-08-05 01:57:00,2,1
M08000068,user3940@globalenterprise.com,Summary,Generated,2024-08-13 01:23:00,5,0
M08000069,user6479@globalenterprise.com,Summary,Generated,2024-08-06 01:33:00,2,0
M08000070,user5636@globalenterprise.com,Summary,Generated,2024-08-04 01:09:00,4,1
M08000071,user8098@globalenterprise.com,Summary,Generated,2024-08-08 01:18:00,4,0
M08000072,user4660@globalenterprise.com,Summary,Generated,2024-08-10 01:20:00,3,0
M08000073,user784@globalenterprise.com,Summary,Generated,2024-08-04 01:15:00,2,2
M08000074,user1174@globalenterprise.com,Summary,Generated,2024-08-26 01:48:00,5,0
M08000075,user4559@globalenterprise.com,Summary,Generated,2024-08-21 01:26:00,5,1
M08000076,user6599@globalenterprise.com,Summary,Generated,2024-08-25 00:39:00,2,1
M08000077,user5345@globalenterprise.com,Summary,Generated,2024-08-23 00:54:00,4,2
M08000079,user6093@globalenterprise.com,Summary,Generated,2024-08-04 00:25:00,2,1
M08000080,user2263@globalenterprise.com,Summary,Generated,2024-08-05 01:11:00,5,0
M08000081,user249@globalenterprise.com,Summary,Generated,2024-08-04 01:04:00,2,0
M08000083,user5010@globalenterprise.com,Summary,Generated,2024-08-10 01:36:00,2,0
M08000084,user6635@globalenterprise.com,Summary,Generated,2024-08-04 00:25:00,4,2
M08000085,user5107@globalenterprise.com,Summary,Generated,2024-08-03 01:48:00,5,1
M08000086,user6851@globalenterprise.com,Summary,Generated,2024-08-18 01:38:00,4,2
M08000087,user7767@globalenterprise.com,Summary,Generated,2024-08-06 01:53:00,3,2
M08000088,user4651@globalenterprise.com,Summary,Generated,2024-08-06 00:48:00,2,0
M08000089,user7130@globalenterprise.com,Summary,Generated,2024-08-23 00:51:00,3,2
M08000090,user6819@globalenterprise.com,Summary,Generated,2024-08-15 01:51:00,5,1
M08000091,user1312@globalenterprise.com,Summary,Generated,2024-08-15 00:15:00,2,0
M08000092,user7810@globalenterprise.com,Summary,Generated,2024-08-20 01:59:00,2,0
M08000093,user5175@globalenterprise.com,Summary,Generated,2024-08-25 01:07:00,5,2
M08000094,user6464@globalenterprise.com,Summary,Generated,2024-08-29 01:42:00,5,0
M08000095,user1122@globalenterprise.com,Summary,Generated,2024-08-29 01:00:00,5,0
M08000097,user7117@globalenterprise.com,Summary,Generated,2024-08-16 01:27:00,4,1
M08000098,user5272@globalenterprise.com,Summary,Generated,2024-08-15 00:30:00,2,2
M08000099,user5723@globalenterprise.com,Summary,Generated,2024-08-06 01:57:00,3,1
M08000100,user4718@globalenterprise.com,Summary,Generated,2024-08-25 01:14:00,2,2
M08000101,user1650@globalenterprise.com,Summary,Generated,2024-08-03 01:54:00,5,0
M08000102,user6779@globalenterprise.com,Summary,Generated,2024-08-18 01:08:00,2,2
M08000103,user1751@globalenterprise.com,Summary,Generated,2024-08-17 01:42:00,4,2
M08000104,user6829@globalenterprise.com,Summary,Generated,2024-08-08 01:49:00,2,1
M08000106,user5639@globalenterprise.com,Summary,Generated,2024-08-08 00:54:00,3,1
M08000107,user1613@globalenterprise.com,Summary,Generated,2024-08-11 01:24:00,4,2
M08000108,user7453@globalenterprise.com,Summary,Generated,2024-08-08 01:40:00,5,0
M08000109,user7958@globalenterprise.com,Summary,Generated,2024-08-26 01:54:00,3,1
M08000110,user1196@globalenterprise.com,Summary,Generated,2024-08-09 00:58:00,3,2
M08000111,user2881@globalenterprise.com,Summary,Generated,2024-08-15 01:49:00,5,2
M08000112,user1908@globalenterprise.com,Summary,Generated,2024-08-06 01:45:00,3,0
M08000115,user7068@globalenterprise.com,Summary,Generated,2024-08-15 01:37:00,2,2
M08000117,user2597@globalenterprise.com,Summary,Generated,2024-08-19 01:32:00,5,0
M08000119,user4851@globalenterprise.com,Summary,Generated,2024-08-12 01:13:00,5,0
M08000120,user3383@globalenterprise.com,Summary,Generated,2024-08-17 00:56:00,2,0
M08000121,user5087@globalenterprise.com,Summary,Generated,2024-08-24 00:48:00,3,1
M08000122,user8334@globalenterprise.com,Summary,Generated,2024-08-26 01:11:00,3,1
M08000123,user2927@globalenterprise.com,Summary,Generated,2024-08-08 01:10:00,5,1
M08000124,user7244@globalenterprise.com,Summary,Generated,2024-08-19 00:16:00,5,0
M08000125,user3826@globalenterprise.com,Summary,Generated,2024-08-13 00:27:00,4,1
M08000126,user5881@globalenterprise.com,Summary,Generated,2024-08-25 01:08:00,3,2
M08000127,user449@globalenterprise.com,Summary,Generated,2024-08-17 01:02:00,2,0
M08000128,user8214@globalenterprise.com,Summary,Generated,2024-08-11 00:15:00,2,2
M08000129,user2787@globalenterprise.com,Summary,Generated,2024-08-14 01:01:00,4,2
M08000130,user444@globalenterprise.com,Summary,Generated,2024-08-08 01:14:00,2,2
M08000132,user6749@globalenterprise.com,Summary,Generated,2024-08-19 00:55:00,4,1
M08000133,user3606@globalenterprise.com,Summary,Generated,2024-08-13 00:20:00,3,2
M08000134,user7614@globalenterprise.com,Summary,Generated,2024-08-05 01:53:00,4,0
M08000135,user5484@globalenterprise.com,Summary,Generated,2024-08-11 01:50:00,3,0
M08000136,user7003@globalenterprise.com,Summary,Generated,2024-08-03 01:37:00,4,1
M08000138,user2677@globalenterprise.com,Summary,Generated,2024-08-29 01:07:00,2,0
M08000141,user1443@globalenterprise.com,Summary,Generated,2024-08-06 00:35:00,5,0
M08000142,user6627@globalenterprise.com,Summary,Generated,2024-08-12 00:49:00,2,1
M08000143,user5891@globalenterprise.com,Summary,Generated,2024-08-24 00:58:00,5,0
M08000144,user8140@globalenterprise.com,Summary,Generated,2024-08-07 01:47:00,5,0
M08000145,user3581@globalenterprise.com,Summary,Generated,2024-08-13 00:53:00,3,1
M08000146,user2117@globalenterprise.com,Summary,Generated,2024-08-21 00:37:00,2,2
M08000147,user2012@globalenterprise.com,Summary,Generated,2024-08-07 00:45:00,3,2
M08000148,user6315@globalenterprise.com,Summary,Generated,2024-08-28 00:49:00,2,2
M08000150,user900@globalenterprise.com,Summary,Generated,2024-08-23 00:54:00,5,0
M08000151,user1937@globalenterprise.com,Summary,Generated,2024-08-05 01:21:00,3,1
M08000152,user5706@globalenterprise.com,Summary,Generated,2024-08-19 01:46:00,5,0
M08000153,user1762@globalenterprise.com,Summary,Generated,2024-08-08 00:53:00,2,0
M08000154,user3482@globalenterprise.com,Summary,Generated,2024-08-13 00:35:00,2,0
M08000156,user2022@globalenterprise.com,Summary,Generated,2024-08-02 01:30:00,4,0
M08000157,user5482@globalenterprise.com,Summary,Generated,2024-08-16 01:27:00,3,1
M08000159,user2305@globalenterprise.com,Summary,Generated,2024-08-05 00:23:00,4,2
M08000160,user3558@globalenterprise.com,Summary,Generated,2024-08-16 01:15:00,2,0
M08000161,user4909@globalenterprise.com,Summary,Generated,2024-08-19 00:40:00,5,0
M08000163,user3106@globalenterprise.com,Summary,Generated,2024-08-25 00:20:00,2,1
M08000164,user2823@globalenterprise.com,Summary,Generated,2024-08-21 01:54:00,2,2
M08000166,user7390@globalenterprise.com,Summary,Generated,2024-08-16 01:56:00,2,0
M08000167,user2491@globalenterprise.com,Summary,Generated,2024-08-09 00:15:00,2,1
M08000168,user3250@globalenterprise.com,Summary,Generated,2024-08-02 00:58:00,2,1
M08000169,user5621@globalenterprise.com,Summary,Generated,2024-08-02 01:47:00,3,1
M08000171,user47@globalenterprise.com,Summary,Generated,2024-08-19 00:35:00,3,0
M08000173,user2621@globalenterprise.com,Summary,Generated,2024-08-29 00:17:00,4,1
M08000174,user6056@globalenterprise.com,Summary,Generated,2024-08-12 00:41:00,5,1
M08000175,user4668@globalenterprise.com,Summary,Generated,2024-08-06 01:04:00,5,2
M08000176,user2806@globalenterprise.com,Summary,Generated,2024-08-25 01:17:00,5,0
M08000177,user1190@globalenterprise.com,Summary,Generated,2024-08-27 00:50:00,5,0
M08000180,user2039@globalenterprise.com,Summary,Generated,2024-08-08 00:21:00,2,1
M08000181,user6582@globalenterprise.com,Summary,Generated,2024-08-09 01:47:00,5,2
M08000182,user3055@globalenterprise.com,Summary,Generated,2024-08-08 00:19:00,4,0
M08000183,user3678@globalenterprise.com,Summary,Generated,2024-08-17 00:35:00,2,2
M08000184,user7024@globalenterprise.com,Summary,Generated,2024-08-28 01:03:00,3,0
M08000185,user3912@globalenterprise.com,Summary,Generated,2024-08-04 01:10:00,3,1
M08000186,user8202@globalenterprise.com,Summary,Generated,2024-08-19 00:42:00,4,1
M08000187,user4077@globalenterprise.com,Summary,Generated,2024-08-10 01:39:00,2,0
M08000188,user8251@globalenterprise.com,Summary,Generated,2024-08-21 01:10:00,3,1
M08000190,user8301@globalenterprise.com,Summary,Generated,2024-08-26 00:45:00,2,1
M08000192,user6924@globalenterprise.com,Summary,Generated,2024-08-29 00:51:00,5,1
M08000193,user7124@globalenterprise.com,Summary,Generated,2024-08-16 01:15:00,4,0
M08000195,user452@globalenterprise.com,Summary,Generated,2024-08-03 01:42:00,4,2
M08000196,user399@globalenterprise.com,Summary,Generated,2024-08-11 00:20:00,5,1
M08000198,user6830@globalenterprise.com,Summary,Generated,2024-08-08 01:24:00,3,2
M08000199,user4679@globalenterprise.com,Summary,Generated,2024-08-06 01:39:00,5,1
M08000200,user2528@globalenterprise.com,Summary,Generated,2024-08-05 00:32:00,2,2
M08000201,user5847@globalenterprise.com,Summary,Generated,2024-08-08 00:31:00,2,2
M08000202,user4508@globalenterprise.com,Summary,Generated,2024-08-11 01:53:00,5,0
M08000203,user3803@globalenterprise.com,Summary,Generated,2024-08-22 00:51:00,4,2
M08000204,user1214@globalenterprise.com,Summary,Generated,2024-08-20 01:05:00,4,2
M08000205,user4509@globalenterprise.com,Summary,Generated,2024-08-12 00:42:00,2,2
M08000206,user7436@globalenterprise.com,Summary,Generated,2024-08-05 00:58:00,5,2
M08000207,user6841@globalenterprise.com,Summary,Generated,2024-08-14 00:50:00,4,2
M08000208,user8335@globalenterprise.com,Summary,Generated,2024-08-04 00:32:00,3,0
M08000209,user7509@globalenterprise.com,Summary,Generated,2024-08-02 01:37:00,3,1
M08000210,user6623@globalenterprise.com,Summary,Generated,2024-08-07 01:12:00,5,2
M08000211,user3734@globalenterprise.com,Summary,Generated,2024-08-02 00:34:00,2,2
M08000212,user1083@globalenterprise.com,Summary,Generated,2024-08-16 00:56:00,3,0
M08000213,user4065@globalenterprise.com,Summary,Generated,2024-08-11 01:37:00,3,0
M08000214,user3777@globalenterprise.com,Summary,Generated,2024-08-02 01:21:00,2,2
M08000215,user5837@globalenterprise.com,Summary,Generated,2024-08-26 01:56:00,2,2
M08000217,user3441@globalenterprise.com,Summary,Generated,2024-08-23 01:46:00,5,1
M08000218,user1802@globalenterprise.com,Summary,Generated,2024-08-25 01:13:00,3,0
M08000219,user3905@globalenterprise.com,Summary,Generated,2024-08-24 00:41:00,2,0
M08000220,user153@globalenterprise.com,Summary,Generated,2024-08-05 01:13:00,3,2
M08000221,user1653@globalenterprise.com,Summary,Generated,2024-08-09 00:49:00,4,0
M08000223,user4455@globalenterprise.com,Summary,Generated,2024-08-29 01:26:00,2,1
M08000224,user2923@globalenterprise.com,Summary,Generated,2024-08-17 01:51:00,2,2
M08000225,user5840@globalenterprise.com,Summary,Generated,2024-08-15 01:55:00,2,2
M08000226,user7118@globalenterprise.com,Summary,Generated,2024-08-19 01:46:00,3,1
M08000229,user7666@globalenterprise.com,Summary,Generated,2024-08-15 00:45:00,4,2
M08000230,user2085@globalenterprise.com,Summary,Generated,2024-08-06 01:44:00,4,2
M08000232,user2774@globalenterprise.com,Summary,Generated,2024-08-15 01:53:00,5,1
M08000233,user1034@globalenterprise.com,Summary,Generated,2024-08-04 00:59:00,4,1
M08000234,user1330@globalenterprise.com,Summary,Generated,2024-08-23 01:28:00,2,0
M08000235,user2567@globalenterprise.com,Summary,Generated,2024-08-23 01:04:00,3,2
M08000236,user3892@globalenterprise.com,Summary,Generated,2024-08-27 01:37:00,5,1
M08000237,user3068@globalenterprise.com,Summary,Generated,2024-08-21 01:34:00,3,2
M08000238,user3390@globalenterprise.com,Summary,Generated,2024-08-14 01:41:00,2,2
M08000240,user7020@globalenterprise.com,Summary,Generated,2024-08-06 01:04:00,4,2
M08000242,user548@globalenterprise.com,Summary,Generated,2024-08-05 02:00:00,3,0
M08000243,user4470@globalenterprise.com,Summary,Generated,2024-08-25 00:19:00,3,2
M08000244,user4588@globalenterprise.com,Summary,Generated,2024-08-14 01:28:00,4,1
M08000247,user2852@globalenterprise.com,Summary,Generated,2024-08-21 01:57:00,5,2
M08000248,user3038@globalenterprise.com,Summary,Generated,2024-08-11 01:55:00,3,1
M08000249,user288@globalenterprise.com,Summary,Generated,2024-08-14 01:49:00,4,0
M08000250,user7306@globalenterprise.com,Summary,Generated,2024-08-21 01:56:00,4,2
M08000251,user2944@globalenterprise.com,Summary,Generated,2024-08-11 01:04:00,3,1
M08000252,user5081@globalenterprise.com,Summary,Generated,2024-08-14 01:46:00,5,1
M08000253,user2429@globalenterprise.com,Summary,Generated,2024-08-14 01:22:00,5,2
M08000254,user3530@globalenterprise.com,Summary,Generated,2024-08-21 01:07:00,4,0
M08000255,user6120@globalenterprise.com,Summary,Generated,2024-08-12 00:42:00,5,0
M08000256,user8336@globalenterprise.com,Summary,Generated,2024-08-20 00:41:00,3,0
M08000257,user1618@globalenterprise.com,Summary,Generated,2024-08-25 00:25:00,4,2
M08000259,user4752@globalenterprise.com,Summary,Generated,2024-08-04 01:08:00,2,2
M08000260,user7875@globalenterprise.com,Summary,Generated,2024-08-26 01:54:00,5,1
M08000261,user6989@globalenterprise.com,Summary,Generated,2024-08-17 01:04:00,4,0
M08000262,user2033@globalenterprise.com,Summary,Generated,2024-08-24 00:51:00,5,2
M08000263,user2682@globalenterprise.com,Summary,Generated,2024-08-22 01:10:00,4,0
M08000264,user4921@globalenterprise.com,Summary,Generated,2024-08-07 00:22:00,4,0
M08000265,user6958@globalenterprise.com,Summary,Generated,2024-08-04 01:59:00,4,2
M08000268,user5801@globalenterprise.com,Summary,Generated,2024-08-17 00:19:00,4,0
M08000271,user2351@globalenterprise.com,Summary,Generated,2024-08-15 00:22:00,5,2
M08000272,user7529@globalenterprise.com,Summary,Generated,2024-08-24 01:33:00,3,2
M08000273,user1531@globalenterprise.com,Summary,Generated,2024-08-04 01:01:00,5,2
M08000274,user2559@globalenterprise.com,Summary,Generated,2024-08-06 01:38:00,5,2
M08000275,user6822@globalenterprise.com,Summary,Generated,2024-08-04 01:45:00,2,0
M08000276,user8379@globalenterprise.com,Summary,Generated,2024-08-20 01:29:00,3,2
M08000277,user8186@globalenterprise.com,Summary,Generated,2024-08-12 00:39:00,3,2
M08000278,user1427@globalenterprise.com,Summary,Generated,2024-08-02 01:00:00,5,0
M08000279,user5842@globalenterprise.com,Summary,Generated,2024-08-07 00:36:00,5,0
M08000280,user6785@globalenterprise.com,Summary,Generated,2024-08-09 01:44:00,5,2
M08000281,user1893@globalenterprise.com,Summary,Generated,2024-08-11 01:29:00,2,2
M08000282,user7200@globalenterprise.com,Summary,Generated,2024-08-28 00:35:00,2,1
M08000283,user8346@globalenterprise.com,Summary,Generated,2024-08-13 01:12:00,2,1
M08000284,user8239@globalenterprise.com,Summary,Generated,2024-08-02 01:43:00,2,0
M08000285,user253@globalenterprise.com,Summary,Generated,2024-08-03 00:43:00,3,1
M08000286,user1348@globalenterprise.com,Summary,Generated,2024-08-23 01:31:00,4,1
M08000287,user6201@globalenterprise.com,Summary,Generated,2024-08-23 01:47:00,5,1
M08000288,user1231@globalenterprise.com,Summary,Generated,2024-08-07 01:27:00,4,2
M08000289,user4204@globalenterprise.com,Summary,Generated,2024-08-22 01:12:00,2,1
M08000291,user198@globalenterprise.com,Summary,Generated,2024-08-15 01:17:00,4,1
M08000292,user2893@globalenterprise.com,Summary,Generated,2024-08-06 01:08:00,2,2
M08000293,user4478@globalenterprise.com,Summary,Generated,2024-08-10 01:08:00,2,1
M08000294,user3938@globalenterprise.com,Summary,Generated,2024-08-29 00:19:00,5,1
M08000295,user6646@globalenterprise.com,Summary,Generated,2024-08-17 01:23:00,4,0
M08000297,user2495@globalenterprise.com,Summary,Generated,2024-08-07 01:29:00,3,1
M08000298,user2401@globalenterprise.com,Summary,Generated,2024-08-06 00:25:00,3,2
M08000299,user8279@globalenterprise.com,Summary,Generated,2024-08-05 01:55:00,3,2
M08000300,user5852@globalenterprise.com,Summary,Generated,2024-08-04 01:07:00,5,1
M08000301,user707@globalenterprise.com,Summary,Generated,2024-08-17 01:36:00,4,0
M08000302,user8374@globalenterprise.com,Summary,Generated,2024-08-12 00:51:00,5,1
M08000303,user1963@globalenterprise.com,Summary,Generated,2024-08-08 01:18:00,3,1
M08000305,user2176@globalenterprise.com,Summary,Generated,2024-08-05 01:23:00,3,1
M08000306,user982@globalenterprise.com,Summary,Generated,2024-08-05 01:27:00,2,1
M08000309,user2221@globalenterprise.com,Summary,Generated,2024-08-11 00:15:00,2,2
M08000310,user5322@globalenterprise.com,Summary,Generated,2024-08-16 01:54:00,3,1
M08000311,user1898@globalenterprise.com,Summary,Generated,2024-08-02 00:39:00,4,0
M08000312,user5775@globalenterprise.com,Summary,Generated,2024-08-26 01:16:00,2,0
M08000313,user3003@globalenterprise.com,Summary,Generated,2024-08-29 00:59:00,5,0
M08000314,user1055@globalenterprise.com,Summary,Generated,2024-08-18 01:25:00,3,1
M08000315,user4242@globalenterprise.com,Summary,Generated,2024-08-29 00:33:00,3,2
M08000316,user6766@globalenterprise.com,Summary,Generated,2024-08-21 01:06:00,5,1
M08000317,user3652@globalenterprise.com,Summary,Generated,2024-08-08 01:09:00,2,2
M08000318,user2583@globalenterprise.com,Summary,Generated,2024-08-15 00:35:00,3,1
M08000319,user3647@globalenterprise.com,Summary,Generated,2024-08-06 01:52:00,5,1
M08000320,user3105@globalenterprise.com,Summary,Generated,2024-08-04 00:58:00,2,1
M08000321,user7427@globalenterprise.com,Summary,Generated,2024-08-07 01:55:00,3,2
M08000322,user7064@globalenterprise.com,Summary,Generated,2024-08-05 00:59:00,4,1
M08000323,user477@globalenterprise.com,Summary,Generated,2024-08-16 01:19:00,4,1
M08000324,user1315@globalenterprise.com,Summary,Generated,2024-08-29 01:56:00,5,1
M08000325,user631@globalenterprise.com,Summary,Generated,2024-08-25 01:53:00,3,2
M08000328,user8240@globalenterprise.com,Summary,Generated,2024-08-02 01:03:00,4,0
M08000329,user1957@globalenterprise.com,Summary,Generated,2024-08-06 01:26:00,2,1
M08000330,user7851@globalenterprise.com,Summary,Generated,2024-08-18 01:58:00,5,2
M08000331,user2939@globalenterprise.com,Summary,Generated,2024-08-29 01:24:00,5,2
M08000332,user8260@globalenterprise.com,Summary,Generated,2024-08-25 01:06:00,4,1
M08000333,user8252@globalenterprise.com,Summary,Generated,2024-08-07 00:30:00,4,0
M08000334,user7715@globalenterprise.com,Summary,Generated,2024-08-21 01:50:00,5,1
M08000337,user5270@globalenterprise.com,Summary,Generated,2024-08-14 00:47:00,3,2
M08000338,user6967@globalenterprise.com,Summary,Generated,2024-08-20 01:26:00,2,1
M08000339,user6657@globalenterprise.com,Summary,Generated,2024-08-24 00:23:00,4,0
M08000341,user4552@globalenterprise.com,Summary,Generated,2024-08-14 00:58:00,4,0
M08000342,user8318@globalenterprise.com,Summary,Generated,2024-08-13 01:11:00,2,1
M08000344,user7781@globalenterprise.com,Summary,Generated,2024-08-27 01:20:00,3,1
M08000345,user3539@globalenterprise.com,Summary,Generated,2024-08-16 00:33:00,2,1
M08000348,user4926@globalenterprise.com,Summary,Generated,2024-08-18 01:36:00,5,0
M08000349,user6128@globalenterprise.com,Summary,Generated,2024-08-17 01:06:00,4,2
M08000350,user6960@globalenterprise.com,Summary,Generated,2024-08-07 01:16:00,5,2
M08000351,user5574@globalenterprise.com,Summary,Generated,2024-08-13 00:57:00,3,2
M08000353,user845@globalenterprise.com,Summary,Generated,2024-08-22 01:14:00,2,2
M08000354,user4236@globalenterprise.com,Summary,Generated,2024-08-19 01:13:00,5,0
M08000355,user1142@globalenterprise.com,Summary,Generated,2024-08-20 01:04:00,5,0
M08000357,user4160@globalenterprise.com,Summary,Generated,2024-08-19 02:00:00,5,0
M08000358,user8158@globalenterprise.com,Summary,Generated,2024-08-19 00:24:00,2,1
M08000359,user4983@globalenterprise.com,Summary,Generated,2024-08-12 00:21:00,3,1
M08000360,user310@globalenterprise.com,Summary,Generated,2024-08-17 01:22:00,3,2
M08000361,user2122@globalenterprise.com,Summary,Generated,2024-08-24 01:01:00,5,2
M08000362,user451@globalenterprise.com,Summary,Generated,2024-08-02 00:29:00,4,2
M08000363,user8174@globalenterprise.com,Summary,Generated,2024-08-28 01:38:00,3,0
M08000364,user3994@globalenterprise.com,Summary,Generated,2024-08-12 00:35:00,3,1
M08000366,user4612@globalenterprise.com,Summary,Generated,2024-08-24 01:40:00,5,2
M08000367,user3098@globalenterprise.com,Summary,Generated,2024-08-18 01:31:00,4,0
M08000368,user2869@globalenterprise.com,Summary,Generated,2024-08-10 01:12:00,3,2
M08000370,user3593@globalenterprise.com,Summary,Generated,2024-08-24 01:25:00,5,1
M08000372,user1859@globalenterprise.com,Summary,Generated,2024-08-29 00:37:00,3,0
M08000373,user3534@globalenterprise.com,Summary,Generated,2024-08-07 00:33:00,5,1
M08000374,user4971@globalenterprise.com,Summary,Generated,2024-08-15 01:13:00,5,0
M08000375,user1965@globalenterprise.com,Summary,Generated,2024-08-14 01:43:00,2,2
M08000376,user5781@globalenterprise.com,Summary,Generated,2024-08-06 01:32:00,3,0
M08000377,user207@globalenterprise.com,Summary,Generated,2024-08-23 00:52:00,4,0
M08000379,user1141@globalenterprise.com,Summary,Generated,2024-08-26 01:53:00,2,2
M08000380,user2973@globalenterprise.com,Summary,Generated,2024-08-19 01:58:00,5,0
M08000381,user2764@globalenterprise.com,Summary,Generated,2024-08-24 01:12:00,4,1
M08000385,user3040@globalenterprise.com,Summary,Generated,2024-08-29 01:19:00,3,2
M08000387,user6563@globalenterprise.com,Summary,Generated,2024-08-21 01:38:00,2,1
M08000388,user6377@globalenterprise.com,Summary,Generated,2024-08-24 00:18:00,5,2
M08000389,user5389@globalenterprise.com,Summary,Generated,2024-08-08 01:18:00,2,1
M08000390,user4458@globalenterprise.com,Summary,Generated,2024-08-18 00:15:00,5,2
M08000391,user1199@globalenterprise.com,Summary,Generated,2024-08-08 01:07:00,4,0
M08000392,user488@globalenterprise.com,Summary,Generated,2024-08-13 01:17:00,5,2
M08000393,user5963@globalenterprise.com,Summary,Generated,2024-08-09 01:36:00,5,2
M08000395,user2597@globalenterprise.com,Summary,Generated,2024-08-28 00:54:00,5,0
M08000396,user6501@globalenterprise.com,Summary,Generated,2024-08-09 01:56:00,4,0
M08000397,user371@globalenterprise.com,Summary,Generated,2024-08-29 00:43:00,5,0
M08000399,user1195@globalenterprise.com,Summary,Generated,2024-08-02 00:27:00,4,2
M08000402,user6643@globalenterprise.com,Summary,Generated,2024-08-05 00:25:00,4,2
