Meeting ID,Host,Feature,Event Type,Event time,View Count,Regeneration Count
M06000071,user7023@globalenterprise.com,Summary,Generated,2024-06-29 01:14:00,4,1
M06000072,user7357@globalenterprise.com,Summary,Generated,2024-06-02 00:31:00,3,2
M06000074,user5667@globalenterprise.com,Summary,Generated,2024-06-22 00:41:00,5,1
M06000076,user1092@globalenterprise.com,Summary,Generated,2024-06-04 01:36:00,5,2
M06000078,user6175@globalenterprise.com,Summary,Generated,2024-06-02 00:45:00,3,1
M06000079,user1751@globalenterprise.com,Summary,Generated,2024-06-04 01:36:00,5,2
M06000080,user4903@globalenterprise.com,Summary,Generated,2024-06-06 00:19:00,2,3
M06000082,user4965@globalenterprise.com,Summary,Generated,2024-06-14 01:29:00,2,1
M06000085,user7942@globalenterprise.com,Summary,Generated,2024-06-08 01:01:00,4,1
M06000086,user5798@globalenterprise.com,Summary,Generated,2024-06-12 01:49:00,3,3
M06000087,user191@globalenterprise.com,Summary,Generated,2024-06-09 00:36:00,5,1
M06000088,user4920@globalenterprise.com,Summary,Generated,2024-06-05 01:37:00,2,2
M06000090,user2800@globalenterprise.com,Summary,Generated,2024-06-21 00:38:00,3,3
M06000091,user177@globalenterprise.com,Summary,Generated,2024-06-11 01:32:00,3,1
M06000092,user5008@globalenterprise.com,Summary,Generated,2024-06-24 01:27:00,2,1
M06000093,user3394@globalenterprise.com,Summary,Generated,2024-06-15 01:17:00,2,2
M06000094,user2307@globalenterprise.com,Summary,Generated,2024-06-15 00:40:00,3,1
M06000095,user5503@globalenterprise.com,Summary,Generated,2024-06-16 01:26:00,2,1
M06000096,user4763@globalenterprise.com,Summary,Generated,2024-06-06 01:30:00,3,3
M06000098,user1212@globalenterprise.com,Summary,Generated,2024-06-12 01:35:00,2,3
M06000100,user4659@globalenterprise.com,Summary,Generated,2024-06-21 00:37:00,3,2
M06000101,user2872@globalenterprise.com,Summary,Generated,2024-06-28 01:30:00,3,2
M06000103,user2760@globalenterprise.com,Summary,Generated,2024-06-23 01:05:00,5,3
M06000104,user1644@globalenterprise.com,Summary,Generated,2024-06-16 00:35:00,3,3
M06000105,user2196@globalenterprise.com,Summary,Generated,2024-06-19 01:54:00,2,1
M06000106,user4367@globalenterprise.com,Summary,Generated,2024-06-16 00:54:00,2,3
M06000107,user4905@globalenterprise.com,Summary,Generated,2024-06-21 01:40:00,5,1
M06000108,user2614@globalenterprise.com,Summary,Generated,2024-06-13 01:06:00,2,2
M06000109,user7102@globalenterprise.com,Summary,Generated,2024-06-21 01:19:00,2,3
M06000110,user6197@globalenterprise.com,Summary,Generated,2024-06-14 00:51:00,4,2
M06000111,user7699@globalenterprise.com,Summary,Generated,2024-06-10 00:33:00,4,2
M06000113,user2470@globalenterprise.com,Summary,Generated,2024-06-02 01:41:00,5,1
M06000114,user5814@globalenterprise.com,Summary,Generated,2024-06-27 00:34:00,4,3
M06000116,user1999@globalenterprise.com,Summary,Generated,2024-06-03 00:33:00,3,1
M06000117,user980@globalenterprise.com,Summary,Generated,2024-06-04 01:30:00,5,2
M06000119,user299@globalenterprise.com,Summary,Generated,2024-06-20 01:53:00,2,1
M06000120,user5348@globalenterprise.com,Summary,Generated,2024-06-21 00:44:00,4,1
M06000123,user7161@globalenterprise.com,Summary,Generated,2024-06-03 01:16:00,4,3
M06000124,user6195@globalenterprise.com,Summary,Generated,2024-06-09 00:37:00,2,2
M06000125,user318@globalenterprise.com,Summary,Generated,2024-06-13 01:40:00,2,2
M06000126,user5745@globalenterprise.com,Summary,Generated,2024-06-27 01:45:00,5,3
M06000127,user3179@globalenterprise.com,Summary,Generated,2024-06-17 00:47:00,4,3
M06000128,user4938@globalenterprise.com,Summary,Generated,2024-06-29 01:40:00,4,3
M06000129,user1186@globalenterprise.com,Summary,Generated,2024-06-13 00:21:00,4,2
M06000130,user136@globalenterprise.com,Summary,Generated,2024-06-19 00:52:00,4,1
M06000132,user4536@globalenterprise.com,Summary,Generated,2024-06-28 00:57:00,4,3
M06000133,user1590@globalenterprise.com,Summary,Generated,2024-06-05 00:50:00,3,3
M06000134,user2003@globalenterprise.com,Summary,Generated,2024-06-05 01:48:00,2,3
M06000135,user4452@globalenterprise.com,Summary,Generated,2024-06-02 00:23:00,2,3
M06000136,user4786@globalenterprise.com,Summary,Generated,2024-06-28 01:33:00,4,3
M06000137,user9@globalenterprise.com,Summary,Generated,2024-06-04 01:36:00,2,2
M06000138,user227@globalenterprise.com,Summary,Generated,2024-06-20 01:51:00,2,1
M06000142,user4466@globalenterprise.com,Summary,Generated,2024-06-28 00:29:00,4,2
M06000144,user7079@globalenterprise.com,Summary,Generated,2024-06-20 00:19:00,5,3
M06000147,user5426@globalenterprise.com,Summary,Generated,2024-06-29 00:57:00,3,1
M06000152,user5368@globalenterprise.com,Summary,Generated,2024-06-20 00:32:00,4,2
M06000154,user4659@globalenterprise.com,Summary,Generated,2024-06-09 00:30:00,4,3
M06000155,user4975@globalenterprise.com,Summary,Generated,2024-06-29 01:05:00,5,1
M06000156,user712@globalenterprise.com,Summary,Generated,2024-06-15 00:31:00,3,3
M06000157,user6919@globalenterprise.com,Summary,Generated,2024-06-24 00:50:00,4,2
M06000159,user5819@globalenterprise.com,Summary,Generated,2024-06-10 00:26:00,4,2
M06000161,user7072@globalenterprise.com,Summary,Generated,2024-06-25 00:29:00,5,1
M06000162,user4271@globalenterprise.com,Summary,Generated,2024-06-16 00:44:00,4,1
M06000163,user4806@globalenterprise.com,Summary,Generated,2024-06-16 01:13:00,3,1
M06000165,user1022@globalenterprise.com,Summary,Generated,2024-06-08 01:31:00,3,2
M06000166,user4635@globalenterprise.com,Summary,Generated,2024-06-17 00:52:00,4,3
M06000168,user2413@globalenterprise.com,Summary,Generated,2024-06-14 00:52:00,3,2
M06000170,user7560@globalenterprise.com,Summary,Generated,2024-06-09 01:04:00,3,3
M06000173,user1916@globalenterprise.com,Summary,Generated,2024-06-28 01:52:00,2,3
M06000174,user1663@globalenterprise.com,Summary,Generated,2024-06-05 01:54:00,3,1
M06000176,user6338@globalenterprise.com,Summary,Generated,2024-06-16 00:29:00,5,2
M06000177,user1454@globalenterprise.com,Summary,Generated,2024-06-15 01:19:00,4,2
M06000180,user1365@globalenterprise.com,Summary,Generated,2024-06-17 00:52:00,4,2
M06000184,user7509@globalenterprise.com,Summary,Generated,2024-06-04 00:45:00,3,1
M06000185,user3243@globalenterprise.com,Summary,Generated,2024-06-04 00:49:00,4,1
M06000189,user5004@globalenterprise.com,Summary,Generated,2024-06-13 01:41:00,5,1
M06000190,user5526@globalenterprise.com,Summary,Generated,2024-06-24 01:28:00,3,3
M06000191,user4992@globalenterprise.com,Summary,Generated,2024-06-10 00:36:00,2,2
M06000192,user1956@globalenterprise.com,Summary,Generated,2024-06-07 01:13:00,3,2
M06000193,user4791@globalenterprise.com,Summary,Generated,2024-06-27 01:41:00,4,3
M06000194,user2673@globalenterprise.com,Summary,Generated,2024-06-29 01:36:00,5,2
M06000196,user5209@globalenterprise.com,Summary,Generated,2024-06-20 01:34:00,2,3
M06000197,user7332@globalenterprise.com,Summary,Generated,2024-06-28 00:59:00,2,3
M06000198,user5961@globalenterprise.com,Summary,Generated,2024-06-03 01:59:00,4,3
M06000200,user1207@globalenterprise.com,Summary,Generated,2024-06-09 01:14:00,5,3
M06000202,user2899@globalenterprise.com,Summary,Generated,2024-06-27 01:01:00,2,1
M06000205,user1610@globalenterprise.com,Summary,Generated,2024-06-05 01:03:00,2,1
M06000207,user4633@globalenterprise.com,Summary,Generated,2024-06-10 00:38:00,2,1
M06000209,user999@globalenterprise.com,Summary,Generated,2024-06-18 01:59:00,4,3
M06000211,user7026@globalenterprise.com,Summary,Generated,2024-06-16 00:41:00,2,1
M06000212,user2245@globalenterprise.com,Summary,Generated,2024-06-22 00:15:00,2,3
M06000213,user755@globalenterprise.com,Summary,Generated,2024-06-11 01:52:00,3,3
M06000220,user5324@globalenterprise.com,Summary,Generated,2024-06-18 00:55:00,2,3
M06000222,user2481@globalenterprise.com,Summary,Generated,2024-06-27 01:20:00,4,1
M06000223,user4419@globalenterprise.com,Summary,Generated,2024-06-02 01:37:00,3,2
M06000226,user7914@globalenterprise.com,Summary,Generated,2024-06-25 00:58:00,4,2
M06000228,user6970@globalenterprise.com,Summary,Generated,2024-06-17 00:28:00,3,1
M06000231,user6234@globalenterprise.com,Summary,Generated,2024-06-19 01:14:00,3,2
M06000233,user5461@globalenterprise.com,Summary,Generated,2024-06-26 00:37:00,3,2
M06000235,user7912@globalenterprise.com,Summary,Generated,2024-06-08 01:44:00,4,1
M06000236,user7677@globalenterprise.com,Summary,Generated,2024-06-27 01:29:00,4,1
M06000238,user7454@globalenterprise.com,Summary,Generated,2024-06-20 00:23:00,5,2
M06000239,user6014@globalenterprise.com,Summary,Generated,2024-06-11 00:59:00,2,3
M06000240,user5715@globalenterprise.com,Summary,Generated,2024-06-13 01:15:00,3,3
M06000241,user4242@globalenterprise.com,Summary,Generated,2024-06-20 00:35:00,5,3
M06000242,user964@globalenterprise.com,Summary,Generated,2024-06-08 01:35:00,2,2
M06000243,user4814@globalenterprise.com,Summary,Generated,2024-06-27 00:59:00,2,2
M06000244,user7099@globalenterprise.com,Summary,Generated,2024-06-29 01:15:00,3,2
M06000245,user4359@globalenterprise.com,Summary,Generated,2024-06-09 01:38:00,2,1
M06000246,user279@globalenterprise.com,Summary,Generated,2024-06-25 00:57:00,3,2
M06000247,user373@globalenterprise.com,Summary,Generated,2024-06-23 01:36:00,2,3
M06000249,user1245@globalenterprise.com,Summary,Generated,2024-06-07 01:25:00,3,3
M06000250,user5687@globalenterprise.com,Summary,Generated,2024-06-23 01:16:00,4,2
M06000252,user1831@globalenterprise.com,Summary,Generated,2024-06-25 01:34:00,4,1
M06000254,user4079@globalenterprise.com,Summary,Generated,2024-06-21 01:54:00,5,3
M06000255,user3040@globalenterprise.com,Summary,Generated,2024-06-17 01:08:00,5,1
M06000256,user2253@globalenterprise.com,Summary,Generated,2024-06-18 00:47:00,2,1
M06000257,user4941@globalenterprise.com,Summary,Generated,2024-06-15 01:27:00,2,3
M06000260,user7607@globalenterprise.com,Summary,Generated,2024-06-24 00:36:00,4,1
M06000261,user773@globalenterprise.com,Summary,Generated,2024-06-27 00:23:00,5,3
M06000262,user550@globalenterprise.com,Summary,Generated,2024-06-25 00:27:00,3,3
M06000263,user2614@globalenterprise.com,Summary,Generated,2024-06-15 01:05:00,4,3
M06000264,user3252@globalenterprise.com,Summary,Generated,2024-06-12 00:59:00,5,3
M06000265,user1906@globalenterprise.com,Summary,Generated,2024-06-04 01:24:00,5,1
M06000266,user1041@globalenterprise.com,Summary,Generated,2024-06-28 01:00:00,3,3
M06000268,user5091@globalenterprise.com,Summary,Generated,2024-06-10 01:30:00,4,3
M06000269,user6076@globalenterprise.com,Summary,Generated,2024-06-26 00:52:00,5,2
M06000270,user7329@globalenterprise.com,Summary,Generated,2024-06-04 01:29:00,5,2
M06000271,user2954@globalenterprise.com,Summary,Generated,2024-06-11 00:26:00,4,2
M06000272,user954@globalenterprise.com,Summary,Generated,2024-06-04 00:15:00,2,2
M06000273,user6162@globalenterprise.com,Summary,Generated,2024-06-27 01:25:00,5,1
M06000275,user6551@globalenterprise.com,Summary,Generated,2024-06-26 01:46:00,4,1
M06000276,user5236@globalenterprise.com,Summary,Generated,2024-06-15 00:53:00,2,2
M06000277,user210@globalenterprise.com,Summary,Generated,2024-06-25 01:10:00,2,3
M06000278,user1815@globalenterprise.com,Summary,Generated,2024-06-19 00:46:00,3,2
M06000279,user6863@globalenterprise.com,Summary,Generated,2024-06-09 00:46:00,4,3
M06000281,user3915@globalenterprise.com,Summary,Generated,2024-06-21 00:37:00,2,3
M06000282,user3584@globalenterprise.com,Summary,Generated,2024-06-09 01:42:00,4,3
M06000284,user5222@globalenterprise.com,Summary,Generated,2024-06-04 00:16:00,5,3
M06000288,user5867@globalenterprise.com,Summary,Generated,2024-06-10 01:54:00,3,2
M06000291,user2796@globalenterprise.com,Summary,Generated,2024-06-28 01:27:00,4,1
M06000292,user1975@globalenterprise.com,Summary,Generated,2024-06-16 01:58:00,5,1
M06000294,user7678@globalenterprise.com,Summary,Generated,2024-06-02 00:19:00,2,3
M06000300,user5217@globalenterprise.com,Summary,Generated,2024-06-08 01:48:00,4,1
M06000301,user1919@globalenterprise.com,Summary,Generated,2024-06-07 01:37:00,3,3
M06000303,user1826@globalenterprise.com,Summary,Generated,2024-06-09 00:47:00,5,1
M06000305,user119@globalenterprise.com,Summary,Generated,2024-06-15 00:21:00,5,3
M06000306,user6197@globalenterprise.com,Summary,Generated,2024-06-18 01:18:00,2,3
M06000307,user3295@globalenterprise.com,Summary,Generated,2024-06-23 01:20:00,5,3
M06000309,user5898@globalenterprise.com,Summary,Generated,2024-06-12 00:37:00,2,3
M06000311,user4182@globalenterprise.com,Summary,Generated,2024-06-26 00:51:00,5,1
M06000312,user6469@globalenterprise.com,Summary,Generated,2024-06-04 01:20:00,4,1
M06000313,user1885@globalenterprise.com,Summary,Generated,2024-06-18 01:06:00,5,2
M06000315,user3484@globalenterprise.com,Summary,Generated,2024-06-14 00:54:00,5,1
M06000316,user845@globalenterprise.com,Summary,Generated,2024-06-18 00:54:00,5,3
M06000317,user3204@globalenterprise.com,Summary,Generated,2024-06-07 00:37:00,3,2
M06000319,user6729@globalenterprise.com,Summary,Generated,2024-06-24 00:42:00,2,2
M06000320,user6585@globalenterprise.com,Summary,Generated,2024-06-11 00:59:00,3,2
M06000322,user6072@globalenterprise.com,Summary,Generated,2024-06-27 00:59:00,2,1
M06000323,user4883@globalenterprise.com,Summary,Generated,2024-06-29 01:44:00,2,1
M06000324,user4584@globalenterprise.com,Summary,Generated,2024-06-09 00:40:00,4,2
M06000326,user2537@globalenterprise.com,Summary,Generated,2024-06-10 01:43:00,4,3
M06000327,user510@globalenterprise.com,Summary,Generated,2024-06-29 01:52:00,2,1
M06000329,user3975@globalenterprise.com,Summary,Generated,2024-06-27 01:07:00,2,2
M06000330,user7164@globalenterprise.com,Summary,Generated,2024-06-27 00:50:00,2,1
M06000332,user7534@globalenterprise.com,Summary,Generated,2024-06-15 01:06:00,4,2
M06000333,user368@globalenterprise.com,Summary,Generated,2024-06-03 01:31:00,2,2
M06000334,user5393@globalenterprise.com,Summary,Generated,2024-06-27 01:59:00,3,1
M06000335,user5343@globalenterprise.com,Summary,Generated,2024-06-09 01:21:00,5,3
M06000337,user3539@globalenterprise.com,Summary,Generated,2024-06-26 01:25:00,5,2
M06000339,user838@globalenterprise.com,Summary,Generated,2024-06-19 01:59:00,4,3
M06000341,user5409@globalenterprise.com,Summary,Generated,2024-06-04 00:30:00,3,3
M06000342,user1138@globalenterprise.com,Summary,Generated,2024-06-23 01:14:00,3,3
M06000343,user7242@globalenterprise.com,Summary,Generated,2024-06-07 01:51:00,3,1
M06000346,user477@globalenterprise.com,Summary,Generated,2024-06-19 00:43:00,3,3
M06000347,user5010@globalenterprise.com,Summary,Generated,2024-06-13 01:41:00,2,2
M06000348,user51@globalenterprise.com,Summary,Generated,2024-06-09 00:18:00,3,3
M06000349,user7792@globalenterprise.com,Summary,Generated,2024-06-22 01:35:00,3,2
M06000351,user234@globalenterprise.com,Summary,Generated,2024-06-22 01:39:00,4,1
M06000352,user4539@globalenterprise.com,Summary,Generated,2024-06-08 01:03:00,5,3
M06000354,user7423@globalenterprise.com,Summary,Generated,2024-06-16 01:06:00,5,2
M06000355,user4042@globalenterprise.com,Summary,Generated,2024-06-27 01:29:00,4,1
M06000357,user776@globalenterprise.com,Summary,Generated,2024-06-03 00:37:00,4,1
M06000358,user2777@globalenterprise.com,Summary,Generated,2024-06-16 00:56:00,2,2
M06000360,user149@globalenterprise.com,Summary,Generated,2024-06-22 01:54:00,5,1
M06000361,user4719@globalenterprise.com,Summary,Generated,2024-06-17 00:41:00,3,3
M06000362,user87@globalenterprise.com,Summary,Generated,2024-06-13 00:45:00,3,3
M06000364,user6597@globalenterprise.com,Summary,Generated,2024-06-19 01:33:00,5,3
M06000367,user368@globalenterprise.com,Summary,Generated,2024-06-14 00:22:00,3,2
M06000368,user1526@globalenterprise.com,Summary,Generated,2024-06-21 01:34:00,2,2
M06000369,user3887@globalenterprise.com,Summary,Generated,2024-06-25 00:50:00,4,1
M06000370,user896@globalenterprise.com,Summary,Generated,2024-06-04 01:11:00,2,1
M06000371,user6265@globalenterprise.com,Summary,Generated,2024-06-19 00:47:00,3,1
M06000372,user943@globalenterprise.com,Summary,Generated,2024-06-08 01:24:00,2,3
M06000375,user4899@globalenterprise.com,Summary,Generated,2024-06-24 01:26:00,5,1
M06000378,user1144@globalenterprise.com,Summary,Generated,2024-06-07 01:57:00,5,3
M06000379,user5841@globalenterprise.com,Summary,Generated,2024-06-22 00:52:00,5,3
M06000380,user4805@globalenterprise.com,Summary,Generated,2024-06-17 00:38:00,2,2
M06000382,user3368@globalenterprise.com,Summary,Generated,2024-06-09 01:16:00,5,1
M06000384,user1094@globalenterprise.com,Summary,Generated,2024-06-10 01:58:00,2,2
M06000385,user2850@globalenterprise.com,Summary,Generated,2024-06-05 00:47:00,2,2
M06000386,user7164@globalenterprise.com,Summary,Generated,2024-06-04 00:56:00,3,2
M06000387,user1034@globalenterprise.com,Summary,Generated,2024-06-19 01:14:00,2,1
M06000388,user770@globalenterprise.com,Summary,Generated,2024-06-13 01:41:00,4,1
M06000391,user1765@globalenterprise.com,Summary,Generated,2024-06-13 00:56:00,3,2
M06000392,user3148@globalenterprise.com,Summary,Generated,2024-06-05 01:11:00,2,2
M06000393,user4274@globalenterprise.com,Summary,Generated,2024-06-10 00:35:00,5,3
M06000396,user182@globalenterprise.com,Summary,Generated,2024-06-10 01:26:00,3,3
M06000397,user7238@globalenterprise.com,Summary,Generated,2024-06-22 00:57:00,2,2
M06000398,user4095@globalenterprise.com,Summary,Generated,2024-06-24 00:33:00,2,3
M06000399,user3972@globalenterprise.com,Summary,Generated,2024-06-25 01:32:00,2,2
M06000400,user5344@globalenterprise.com,Summary,Generated,2024-06-22 00:29:00,5,1
M06000401,user6855@globalenterprise.com,Summary,Generated,2024-06-22 01:53:00,2,3
M06000402,user5264@globalenterprise.com,Summary,Generated,2024-06-02 00:40:00,4,3
M06000404,user1805@globalenterprise.com,Summary,Generated,2024-06-09 01:02:00,5,3
M06000407,user1919@globalenterprise.com,Summary,Generated,2024-06-18 00:18:00,5,1
M06000409,user1443@globalenterprise.com,Summary,Generated,2024-06-05 01:49:00,3,3
M06000411,user3562@globalenterprise.com,Summary,Generated,2024-06-11 01:55:00,3,3
M06000412,user7969@globalenterprise.com,Summary,Generated,2024-06-05 00:50:00,2,1
M06000413,user25@globalenterprise.com,Summary,Generated,2024-06-28 01:28:00,4,1
M06000416,user6250@globalenterprise.com,Summary,Generated,2024-06-16 01:02:00,2,2
M06000417,user4790@globalenterprise.com,Summary,Generated,2024-06-10 01:31:00,3,3
M06000418,user3258@globalenterprise.com,Summary,Generated,2024-06-09 01:58:00,4,3
M06000422,user1339@globalenterprise.com,Summary,Generated,2024-06-19 00:22:00,3,1
M06000424,user2729@globalenterprise.com,Summary,Generated,2024-06-08 00:22:00,4,3
M06000425,user1257@globalenterprise.com,Summary,Generated,2024-06-03 00:33:00,5,2
M06000429,user6459@globalenterprise.com,Summary,Generated,2024-06-26 01:10:00,5,1
M06000430,user6349@globalenterprise.com,Summary,Generated,2024-06-26 01:58:00,2,2
M06000431,user7001@globalenterprise.com,Summary,Generated,2024-06-27 00:49:00,3,2
M06000433,user2363@globalenterprise.com,Summary,Generated,2024-06-05 00:24:00,5,2
M06000435,user6044@globalenterprise.com,Summary,Generated,2024-06-12 00:17:00,4,3
M06000436,user7171@globalenterprise.com,Summary,Generated,2024-06-13 00:51:00,2,2
M06000438,user6292@globalenterprise.com,Summary,Generated,2024-06-09 00:22:00,4,3
M06000439,user49@globalenterprise.com,Summary,Generated,2024-06-13 01:59:00,5,2
M06000441,user351@globalenterprise.com,Summary,Generated,2024-06-16 01:41:00,2,2
M06000442,user3252@globalenterprise.com,Summary,Generated,2024-06-05 01:34:00,3,2
M06000443,user7037@globalenterprise.com,Summary,Generated,2024-06-17 01:02:00,4,1
M06000445,user7050@globalenterprise.com,Summary,Generated,2024-06-27 01:39:00,3,2
M06000446,user4022@globalenterprise.com,Summary,Generated,2024-06-24 01:29:00,4,3
M06000447,user6861@globalenterprise.com,Summary,Generated,2024-06-15 00:43:00,2,1
M06000448,user3001@globalenterprise.com,Summary,Generated,2024-06-17 00:34:00,3,1
M06000449,user6806@globalenterprise.com,Summary,Generated,2024-06-17 01:03:00,2,1
M06000450,user2473@globalenterprise.com,Summary,Generated,2024-06-11 01:31:00,2,2
M06000452,user878@globalenterprise.com,Summary,Generated,2024-06-10 00:51:00,4,1
M06000454,user6361@globalenterprise.com,Summary,Generated,2024-06-22 01:18:00,4,2
M06000455,user6140@globalenterprise.com,Summary,Generated,2024-06-15 01:21:00,3,3
M06000456,user7165@globalenterprise.com,Summary,Generated,2024-06-08 00:28:00,5,2
M06000458,user5287@globalenterprise.com,Summary,Generated,2024-06-18 01:32:00,4,3
M06000461,user3379@globalenterprise.com,Summary,Generated,2024-06-04 00:41:00,5,2
M06000462,user4461@globalenterprise.com,Summary,Generated,2024-06-20 01:45:00,4,3
M06000463,user2825@globalenterprise.com,Summary,Generated,2024-06-06 00:34:00,5,1
M06000464,user7553@globalenterprise.com,Summary,Generated,2024-06-03 00:46:00,5,2
M06000465,user332@globalenterprise.com,Summary,Generated,2024-06-28 01:46:00,3,3
M06000467,user5399@globalenterprise.com,Summary,Generated,2024-06-22 00:41:00,5,3
M06000468,user7581@globalenterprise.com,Summary,Generated,2024-06-13 01:34:00,4,2
M06000469,user7307@globalenterprise.com,Summary,Generated,2024-06-11 01:43:00,3,2
M06000470,user1068@globalenterprise.com,Summary,Generated,2024-06-23 01:24:00,2,1
M06000471,user3054@globalenterprise.com,Summary,Generated,2024-06-03 00:48:00,3,2
M06000474,user3234@globalenterprise.com,Summary,Generated,2024-06-07 01:22:00,2,1
M06000475,user949@globalenterprise.com,Summary,Generated,2024-06-18 01:11:00,5,1
M06000477,user4949@globalenterprise.com,Summary,Generated,2024-06-14 01:22:00,3,2
M06000478,user7530@globalenterprise.com,Summary,Generated,2024-06-25 00:31:00,2,2
M06000479,user3236@globalenterprise.com,Summary,Generated,2024-06-17 00:56:00,4,2
M06000480,user7096@globalenterprise.com,Summary,Generated,2024-06-28 01:41:00,4,1
M06000481,user6505@globalenterprise.com,Summary,Generated,2024-06-15 00:17:00,2,2
M06000482,user2614@globalenterprise.com,Summary,Generated,2024-06-19 00:42:00,4,1
M06000483,user6056@globalenterprise.com,Summary,Generated,2024-06-18 01:01:00,5,3
M06000485,user7175@globalenterprise.com,Summary,Generated,2024-06-09 00:24:00,5,1
M06000486,user4595@globalenterprise.com,Summary,Generated,2024-06-26 00:17:00,4,1
M06000487,user5856@globalenterprise.com,Summary,Generated,2024-06-12 01:42:00,5,3
M06000488,user1332@globalenterprise.com,Summary,Generated,2024-06-19 01:56:00,3,2
M06000490,user1427@globalenterprise.com,Summary,Generated,2024-06-11 01:59:00,4,3
M06000492,user5350@globalenterprise.com,Summary,Generated,2024-06-07 01:53:00,3,2
M06000493,user3115@globalenterprise.com,Summary,Generated,2024-06-15 01:35:00,5,3
M06000494,user7737@globalenterprise.com,Summary,Generated,2024-06-02 00:46:00,3,3
M06000495,user3224@globalenterprise.com,Summary,Generated,2024-06-09 01:57:00,3,3
M06000497,user6161@globalenterprise.com,Summary,Generated,2024-06-12 01:40:00,5,1
M06000498,user7373@globalenterprise.com,Summary,Generated,2024-06-29 01:01:00,5,1
