Meeting ID,Host,Feature,Event Type,Event time,View Count,Regeneration Count
M03000109,user7267@globalenterprise.com,Summary,Generated,2024-03-09 00:32:00,1,0
M03000110,user7328@globalenterprise.com,Summary,Generated,2024-03-22 01:33:00,2,2
M03000114,user2849@globalenterprise.com,Summary,Generated,2024-03-03 00:53:00,1,0
M03000115,user381@globalenterprise.com,Summary,Generated,2024-03-04 00:44:00,2,1
M03000116,user2916@globalenterprise.com,Summary,Generated,2024-03-07 00:42:00,3,0
M03000117,user3231@globalenterprise.com,Summary,Generated,2024-03-19 01:09:00,2,2
M03000120,user1871@globalenterprise.com,Summary,Generated,2024-03-02 00:37:00,1,2
M03000121,user1576@globalenterprise.com,Summary,Generated,2024-03-26 01:21:00,1,0
M03000124,user4765@globalenterprise.com,Summary,Generated,2024-03-28 01:03:00,2,1
M03000125,user5865@globalenterprise.com,Summary,Generated,2024-03-02 01:00:00,3,1
M03000126,user1423@globalenterprise.com,Summary,Generated,2024-03-06 01:02:00,2,0
M03000127,user7271@globalenterprise.com,Summary,Generated,2024-03-23 01:57:00,3,2
M03000128,user1585@globalenterprise.com,Summary,Generated,2024-03-26 00:28:00,2,2
M03000130,user3857@globalenterprise.com,Summary,Generated,2024-03-27 01:06:00,3,1
M03000131,user5672@globalenterprise.com,Summary,Generated,2024-03-18 00:30:00,1,0
M03000134,user6107@globalenterprise.com,Summary,Generated,2024-03-13 01:46:00,1,1
M03000136,user1151@globalenterprise.com,Summary,Generated,2024-03-21 00:51:00,3,1
M03000137,user1058@globalenterprise.com,Summary,Generated,2024-03-08 00:28:00,3,2
M03000139,user2738@globalenterprise.com,Summary,Generated,2024-03-12 01:04:00,1,2
M03000140,user1494@globalenterprise.com,Summary,Generated,2024-03-19 01:39:00,1,0
M03000141,user1167@globalenterprise.com,Summary,Generated,2024-03-06 00:52:00,3,2
M03000142,user6491@globalenterprise.com,Summary,Generated,2024-03-05 00:45:00,3,2
M03000144,user4313@globalenterprise.com,Summary,Generated,2024-03-13 01:59:00,2,2
M03000145,user6307@globalenterprise.com,Summary,Generated,2024-03-20 01:49:00,3,0
M03000146,user4923@globalenterprise.com,Summary,Generated,2024-03-12 01:27:00,2,1
M03000147,user5064@globalenterprise.com,Summary,Generated,2024-03-02 01:42:00,1,1
M03000148,user5011@globalenterprise.com,Summary,Generated,2024-03-22 01:49:00,2,1
M03000149,user7321@globalenterprise.com,Summary,Generated,2024-03-17 01:38:00,1,0
M03000150,user1377@globalenterprise.com,Summary,Generated,2024-03-27 01:36:00,1,2
M03000151,user4529@globalenterprise.com,Summary,Generated,2024-03-23 01:10:00,1,2
M03000152,user661@globalenterprise.com,Summary,Generated,2024-03-07 01:42:00,3,2
M03000153,user4527@globalenterprise.com,Summary,Generated,2024-03-29 01:43:00,3,1
M03000154,user5683@globalenterprise.com,Summary,Generated,2024-03-21 01:47:00,2,2
M03000155,user6425@globalenterprise.com,Summary,Generated,2024-03-02 00:31:00,2,1
M03000156,user5086@globalenterprise.com,Summary,Generated,2024-03-12 01:38:00,2,0
M03000157,user3942@globalenterprise.com,Summary,Generated,2024-03-13 01:10:00,1,1
M03000158,user4443@globalenterprise.com,Summary,Generated,2024-03-04 00:46:00,1,0
M03000159,user6536@globalenterprise.com,Summary,Generated,2024-03-10 00:26:00,3,2
M03000160,user5633@globalenterprise.com,Summary,Generated,2024-03-04 01:55:00,2,0
M03000163,user6542@globalenterprise.com,Summary,Generated,2024-03-21 01:37:00,3,2
M03000164,user278@globalenterprise.com,Summary,Generated,2024-03-10 00:18:00,2,0
M03000165,user4361@globalenterprise.com,Summary,Generated,2024-03-05 01:17:00,2,2
M03000166,user1031@globalenterprise.com,Summary,Generated,2024-03-22 01:58:00,2,2
M03000168,user5384@globalenterprise.com,Summary,Generated,2024-03-28 01:28:00,3,0
M03000169,user1999@globalenterprise.com,Summary,Generated,2024-03-02 01:19:00,1,0
M03000170,user978@globalenterprise.com,Summary,Generated,2024-03-28 01:33:00,2,2
M03000171,user5597@globalenterprise.com,Summary,Generated,2024-03-06 01:22:00,1,0
M03000174,user7002@globalenterprise.com,Summary,Generated,2024-03-16 00:17:00,2,0
M03000175,user2254@globalenterprise.com,Summary,Generated,2024-03-14 00:48:00,3,1
M03000176,user939@globalenterprise.com,Summary,Generated,2024-03-13 00:29:00,2,1
M03000178,user1105@globalenterprise.com,Summary,Generated,2024-03-18 01:25:00,2,0
M03000179,user2622@globalenterprise.com,Summary,Generated,2024-03-03 01:23:00,3,1
M03000180,user4850@globalenterprise.com,Summary,Generated,2024-03-23 00:19:00,1,2
M03000181,user1581@globalenterprise.com,Summary,Generated,2024-03-13 01:02:00,3,1
M03000182,user3238@globalenterprise.com,Summary,Generated,2024-03-04 00:47:00,3,1
M03000183,user4930@globalenterprise.com,Summary,Generated,2024-03-11 01:31:00,1,1
M03000187,user2317@globalenterprise.com,Summary,Generated,2024-03-04 01:04:00,3,0
M03000190,user3165@globalenterprise.com,Summary,Generated,2024-03-25 00:57:00,2,2
M03000193,user4873@globalenterprise.com,Summary,Generated,2024-03-02 00:43:00,3,2
M03000194,user2773@globalenterprise.com,Summary,Generated,2024-03-11 01:23:00,2,2
M03000195,user7259@globalenterprise.com,Summary,Generated,2024-03-28 00:36:00,3,1
M03000196,user162@globalenterprise.com,Summary,Generated,2024-03-02 01:13:00,1,2
M03000197,user5609@globalenterprise.com,Summary,Generated,2024-03-21 01:44:00,3,2
M03000198,user564@globalenterprise.com,Summary,Generated,2024-03-11 01:50:00,2,0
M03000200,user642@globalenterprise.com,Summary,Generated,2024-03-29 01:58:00,3,0
M03000202,user1403@globalenterprise.com,Summary,Generated,2024-03-06 01:39:00,3,2
M03000205,user6621@globalenterprise.com,Summary,Generated,2024-03-05 01:59:00,2,2
M03000207,user135@globalenterprise.com,Summary,Generated,2024-03-29 00:18:00,2,2
M03000212,user1260@globalenterprise.com,Summary,Generated,2024-03-18 00:15:00,1,2
M03000214,user827@globalenterprise.com,Summary,Generated,2024-03-14 01:24:00,1,0
M03000215,user3939@globalenterprise.com,Summary,Generated,2024-03-11 01:00:00,3,1
M03000216,user7324@globalenterprise.com,Summary,Generated,2024-03-24 01:35:00,2,2
M03000217,user3109@globalenterprise.com,Summary,Generated,2024-03-22 00:52:00,3,2
M03000218,user952@globalenterprise.com,Summary,Generated,2024-03-06 00:39:00,3,1
M03000219,user2872@globalenterprise.com,Summary,Generated,2024-03-29 01:44:00,3,2
M03000220,user1489@globalenterprise.com,Summary,Generated,2024-03-27 00:46:00,1,1
M03000223,user2019@globalenterprise.com,Summary,Generated,2024-03-15 01:56:00,1,2
M03000225,user1100@globalenterprise.com,Summary,Generated,2024-03-07 01:23:00,1,1
M03000226,user3126@globalenterprise.com,Summary,Generated,2024-03-02 01:39:00,3,1
M03000229,user6709@globalenterprise.com,Summary,Generated,2024-03-03 01:07:00,3,0
M03000230,user5323@globalenterprise.com,Summary,Generated,2024-03-11 01:28:00,1,0
M03000231,user3522@globalenterprise.com,Summary,Generated,2024-03-29 01:16:00,3,2
M03000232,user4371@globalenterprise.com,Summary,Generated,2024-03-03 00:46:00,1,0
M03000233,user376@globalenterprise.com,Summary,Generated,2024-03-19 01:43:00,1,0
M03000234,user2180@globalenterprise.com,Summary,Generated,2024-03-14 00:46:00,3,1
M03000235,user684@globalenterprise.com,Summary,Generated,2024-03-25 01:34:00,1,0
M03000237,user321@globalenterprise.com,Summary,Generated,2024-03-07 00:47:00,3,1
M03000240,user4739@globalenterprise.com,Summary,Generated,2024-03-20 00:33:00,3,0
M03000241,user2790@globalenterprise.com,Summary,Generated,2024-03-14 01:36:00,3,2
M03000247,user498@globalenterprise.com,Summary,Generated,2024-03-04 01:42:00,2,1
M03000248,user6804@globalenterprise.com,Summary,Generated,2024-03-11 02:00:00,3,1
M03000249,user2657@globalenterprise.com,Summary,Generated,2024-03-22 01:38:00,2,0
M03000250,user941@globalenterprise.com,Summary,Generated,2024-03-04 01:03:00,3,2
M03000251,user3913@globalenterprise.com,Summary,Generated,2024-03-22 00:44:00,1,2
M03000254,user5781@globalenterprise.com,Summary,Generated,2024-03-02 00:51:00,2,1
M03000256,user4836@globalenterprise.com,Summary,Generated,2024-03-05 01:09:00,1,1
M03000258,user3768@globalenterprise.com,Summary,Generated,2024-03-28 01:10:00,1,2
M03000259,user2@globalenterprise.com,Summary,Generated,2024-03-17 01:40:00,2,0
M03000260,user4817@globalenterprise.com,Summary,Generated,2024-03-28 00:15:00,2,1
M03000261,user565@globalenterprise.com,Summary,Generated,2024-03-17 01:01:00,2,1
M03000263,user4347@globalenterprise.com,Summary,Generated,2024-03-13 01:42:00,1,2
M03000264,user4052@globalenterprise.com,Summary,Generated,2024-03-20 01:31:00,2,0
M03000265,user7150@globalenterprise.com,Summary,Generated,2024-03-09 01:05:00,3,2
M03000266,user6541@globalenterprise.com,Summary,Generated,2024-03-15 01:29:00,1,1
M03000267,user1524@globalenterprise.com,Summary,Generated,2024-03-06 01:17:00,2,1
M03000270,user3567@globalenterprise.com,Summary,Generated,2024-03-12 01:22:00,1,0
M03000272,user1997@globalenterprise.com,Summary,Generated,2024-03-29 01:41:00,1,0
M03000273,user7286@globalenterprise.com,Summary,Generated,2024-03-10 01:50:00,2,2
M03000276,user2530@globalenterprise.com,Summary,Generated,2024-03-05 01:20:00,1,2
M03000277,user1911@globalenterprise.com,Summary,Generated,2024-03-22 01:02:00,1,0
M03000279,user4143@globalenterprise.com,Summary,Generated,2024-03-18 00:18:00,1,2
M03000283,user4212@globalenterprise.com,Summary,Generated,2024-03-12 00:21:00,2,0
M03000286,user6666@globalenterprise.com,Summary,Generated,2024-03-23 01:27:00,1,2
M03000288,user974@globalenterprise.com,Summary,Generated,2024-03-09 01:24:00,2,2
M03000289,user637@globalenterprise.com,Summary,Generated,2024-03-17 00:55:00,1,2
M03000291,user512@globalenterprise.com,Summary,Generated,2024-03-27 00:21:00,2,2
M03000292,user265@globalenterprise.com,Summary,Generated,2024-03-10 00:18:00,2,1
M03000295,user4090@globalenterprise.com,Summary,Generated,2024-03-26 01:32:00,2,1
M03000296,user3364@globalenterprise.com,Summary,Generated,2024-03-24 00:43:00,2,1
M03000298,user6361@globalenterprise.com,Summary,Generated,2024-03-28 01:10:00,3,0
M03000299,user36@globalenterprise.com,Summary,Generated,2024-03-29 00:47:00,1,0
M03000300,user3653@globalenterprise.com,Summary,Generated,2024-03-23 01:59:00,1,1
M03000301,user6223@globalenterprise.com,Summary,Generated,2024-03-14 00:28:00,1,2
M03000302,user6774@globalenterprise.com,Summary,Generated,2024-03-09 01:43:00,3,2
M03000303,user7153@globalenterprise.com,Summary,Generated,2024-03-09 01:05:00,2,1
M03000305,user1595@globalenterprise.com,Summary,Generated,2024-03-15 00:23:00,2,1
M03000308,user7125@globalenterprise.com,Summary,Generated,2024-03-06 01:22:00,3,0
M03000309,user940@globalenterprise.com,Summary,Generated,2024-03-13 00:18:00,2,2
M03000310,user148@globalenterprise.com,Summary,Generated,2024-03-16 01:07:00,3,0
M03000314,user5675@globalenterprise.com,Summary,Generated,2024-03-22 01:18:00,2,2
M03000315,user5988@globalenterprise.com,Summary,Generated,2024-03-29 01:21:00,1,2
M03000317,user6534@globalenterprise.com,Summary,Generated,2024-03-23 00:27:00,3,0
M03000318,user4037@globalenterprise.com,Summary,Generated,2024-03-02 01:41:00,1,2
M03000320,user1479@globalenterprise.com,Summary,Generated,2024-03-25 00:22:00,1,1
M03000322,user4878@globalenterprise.com,Summary,Generated,2024-03-24 00:16:00,2,1
M03000323,user2434@globalenterprise.com,Summary,Generated,2024-03-05 01:28:00,3,0
M03000324,user4667@globalenterprise.com,Summary,Generated,2024-03-06 00:37:00,3,0
M03000325,user3733@globalenterprise.com,Summary,Generated,2024-03-06 00:36:00,2,0
M03000326,user2850@globalenterprise.com,Summary,Generated,2024-03-04 00:49:00,3,2
M03000330,user3465@globalenterprise.com,Summary,Generated,2024-03-15 01:28:00,2,0
M03000331,user3269@globalenterprise.com,Summary,Generated,2024-03-23 01:25:00,3,1
M03000335,user2770@globalenterprise.com,Summary,Generated,2024-03-19 01:12:00,3,2
M03000336,user198@globalenterprise.com,Summary,Generated,2024-03-17 01:23:00,3,1
M03000338,user6945@globalenterprise.com,Summary,Generated,2024-03-12 01:16:00,3,1
M03000339,user1715@globalenterprise.com,Summary,Generated,2024-03-11 01:38:00,3,1
M03000340,user7154@globalenterprise.com,Summary,Generated,2024-03-25 00:43:00,2,0
M03000341,user2057@globalenterprise.com,Summary,Generated,2024-03-04 00:59:00,1,0
M03000344,user2734@globalenterprise.com,Summary,Generated,2024-03-10 01:12:00,2,1
M03000345,user883@globalenterprise.com,Summary,Generated,2024-03-27 00:22:00,2,1
M03000347,user1222@globalenterprise.com,Summary,Generated,2024-03-28 00:35:00,3,1
M03000348,user5375@globalenterprise.com,Summary,Generated,2024-03-14 00:34:00,2,2
M03000349,user3352@globalenterprise.com,Summary,Generated,2024-03-19 00:36:00,1,0
M03000351,user531@globalenterprise.com,Summary,Generated,2024-03-07 01:47:00,3,2
M03000354,user5731@globalenterprise.com,Summary,Generated,2024-03-06 00:20:00,3,2
M03000356,user2090@globalenterprise.com,Summary,Generated,2024-03-25 01:11:00,3,2
M03000357,user1591@globalenterprise.com,Summary,Generated,2024-03-14 00:29:00,1,1
M03000359,user173@globalenterprise.com,Summary,Generated,2024-03-09 00:43:00,2,2
M03000360,user6069@globalenterprise.com,Summary,Generated,2024-03-04 01:24:00,1,0
M03000365,user7264@globalenterprise.com,Summary,Generated,2024-03-16 01:52:00,3,0
M03000366,user900@globalenterprise.com,Summary,Generated,2024-03-09 00:46:00,3,1
M03000369,user5965@globalenterprise.com,Summary,Generated,2024-03-02 01:35:00,3,2
M03000370,user1504@globalenterprise.com,Summary,Generated,2024-03-14 01:14:00,1,0
M03000371,user1293@globalenterprise.com,Summary,Generated,2024-03-27 00:29:00,2,1
M03000372,user5155@globalenterprise.com,Summary,Generated,2024-03-29 00:48:00,1,2
M03000373,user4587@globalenterprise.com,Summary,Generated,2024-03-16 00:54:00,3,1
M03000375,user4908@globalenterprise.com,Summary,Generated,2024-03-02 01:53:00,1,0
M03000378,user7095@globalenterprise.com,Summary,Generated,2024-03-14 01:33:00,2,1
M03000380,user4767@globalenterprise.com,Summary,Generated,2024-03-09 00:36:00,1,1
M03000381,user686@globalenterprise.com,Summary,Generated,2024-03-10 01:17:00,3,1
M03000382,user3701@globalenterprise.com,Summary,Generated,2024-03-21 01:50:00,2,2
M03000383,user1291@globalenterprise.com,Summary,Generated,2024-03-29 01:47:00,1,0
M03000384,user1152@globalenterprise.com,Summary,Generated,2024-03-19 00:32:00,3,1
M03000385,user945@globalenterprise.com,Summary,Generated,2024-03-25 00:48:00,3,0
M03000388,user1754@globalenterprise.com,Summary,Generated,2024-03-22 01:17:00,1,0
M03000389,user5544@globalenterprise.com,Summary,Generated,2024-03-07 01:04:00,3,1
M03000390,user6047@globalenterprise.com,Summary,Generated,2024-03-16 00:40:00,3,2
M03000391,user6727@globalenterprise.com,Summary,Generated,2024-03-19 00:46:00,2,2
M03000392,user712@globalenterprise.com,Summary,Generated,2024-03-10 01:01:00,1,1
M03000393,user6021@globalenterprise.com,Summary,Generated,2024-03-23 01:26:00,3,2
M03000395,user3903@globalenterprise.com,Summary,Generated,2024-03-05 00:27:00,3,0
M03000396,user1820@globalenterprise.com,Summary,Generated,2024-03-19 01:51:00,3,0
M03000397,user5652@globalenterprise.com,Summary,Generated,2024-03-22 01:43:00,2,0
M03000399,user2897@globalenterprise.com,Summary,Generated,2024-03-21 01:31:00,1,2
M03000401,user4438@globalenterprise.com,Summary,Generated,2024-03-17 00:17:00,1,1
M03000403,user3757@globalenterprise.com,Summary,Generated,2024-03-21 01:38:00,1,1
M03000405,user4790@globalenterprise.com,Summary,Generated,2024-03-19 01:04:00,1,2
M03000407,user5678@globalenterprise.com,Summary,Generated,2024-03-27 00:21:00,3,2
M03000408,user6904@globalenterprise.com,Summary,Generated,2024-03-14 01:38:00,1,2
M03000410,user4564@globalenterprise.com,Summary,Generated,2024-03-10 00:26:00,2,0
M03000411,user2899@globalenterprise.com,Summary,Generated,2024-03-10 00:27:00,2,0
M03000412,user6986@globalenterprise.com,Summary,Generated,2024-03-04 01:16:00,1,2
M03000413,user7381@globalenterprise.com,Summary,Generated,2024-03-13 01:09:00,1,2
M03000414,user6917@globalenterprise.com,Summary,Generated,2024-03-18 00:23:00,3,1
M03000415,user3561@globalenterprise.com,Summary,Generated,2024-03-29 01:40:00,3,1
M03000417,user5058@globalenterprise.com,Summary,Generated,2024-03-04 01:24:00,3,0
M03000419,user1560@globalenterprise.com,Summary,Generated,2024-03-12 00:18:00,2,1
M03000421,user3370@globalenterprise.com,Summary,Generated,2024-03-28 00:51:00,2,0
M03000423,user6917@globalenterprise.com,Summary,Generated,2024-03-27 01:22:00,1,1
M03000424,user886@globalenterprise.com,Summary,Generated,2024-03-26 00:46:00,1,1
M03000425,user4630@globalenterprise.com,Summary,Generated,2024-03-07 01:50:00,1,2
M03000426,user2278@globalenterprise.com,Summary,Generated,2024-03-20 01:05:00,3,2
M03000427,user1648@globalenterprise.com,Summary,Generated,2024-03-24 00:17:00,3,0
M03000430,user879@globalenterprise.com,Summary,Generated,2024-03-04 01:48:00,3,1
M03000432,user6069@globalenterprise.com,Summary,Generated,2024-03-11 00:41:00,3,2
M03000433,user5545@globalenterprise.com,Summary,Generated,2024-03-06 01:28:00,3,0
M03000437,user5296@globalenterprise.com,Summary,Generated,2024-03-08 00:39:00,3,2
M03000438,user22@globalenterprise.com,Summary,Generated,2024-03-03 01:00:00,3,2
M03000439,user1778@globalenterprise.com,Summary,Generated,2024-03-22 01:16:00,3,1
M03000441,user6658@globalenterprise.com,Summary,Generated,2024-03-21 00:49:00,1,2
M03000443,user2431@globalenterprise.com,Summary,Generated,2024-03-22 00:56:00,2,0
M03000444,user6233@globalenterprise.com,Summary,Generated,2024-03-16 01:15:00,2,1
M03000445,user2052@globalenterprise.com,Summary,Generated,2024-03-05 00:48:00,2,0
M03000446,user4378@globalenterprise.com,Summary,Generated,2024-03-19 01:41:00,2,1
M03000447,user3420@globalenterprise.com,Summary,Generated,2024-03-10 00:32:00,3,0
M03000448,user7393@globalenterprise.com,Summary,Generated,2024-03-16 01:57:00,1,2
M03000449,user1250@globalenterprise.com,Summary,Generated,2024-03-20 00:44:00,3,0
M03000452,user6493@globalenterprise.com,Summary,Generated,2024-03-24 01:24:00,1,1
M03000453,user6194@globalenterprise.com,Summary,Generated,2024-03-28 01:24:00,1,1
M03000454,user3145@globalenterprise.com,Summary,Generated,2024-03-28 01:48:00,3,1
M03000456,user2423@globalenterprise.com,Summary,Generated,2024-03-13 01:14:00,3,1
M03000457,user2920@globalenterprise.com,Summary,Generated,2024-03-08 02:00:00,2,0
M03000458,user230@globalenterprise.com,Summary,Generated,2024-03-28 00:47:00,2,0
M03000459,user540@globalenterprise.com,Summary,Generated,2024-03-06 00:55:00,1,1
M03000461,user7037@globalenterprise.com,Summary,Generated,2024-03-15 01:48:00,1,2
M03000464,user1123@globalenterprise.com,Summary,Generated,2024-03-17 00:47:00,1,0
M03000468,user1011@globalenterprise.com,Summary,Generated,2024-03-16 00:34:00,1,0
M03000469,user3715@globalenterprise.com,Summary,Generated,2024-03-04 01:25:00,1,1
M03000470,user6427@globalenterprise.com,Summary,Generated,2024-03-19 00:52:00,2,2
M03000473,user1261@globalenterprise.com,Summary,Generated,2024-03-25 01:13:00,1,0
M03000474,user3740@globalenterprise.com,Summary,Generated,2024-03-05 01:24:00,3,2
M03000475,user2523@globalenterprise.com,Summary,Generated,2024-03-06 00:28:00,2,2
M03000478,user7010@globalenterprise.com,Summary,Generated,2024-03-29 00:57:00,1,1
M03000480,user4870@globalenterprise.com,Summary,Generated,2024-03-16 01:51:00,1,0
M03000481,user3402@globalenterprise.com,Summary,Generated,2024-03-06 01:50:00,1,2
M03000482,user4195@globalenterprise.com,Summary,Generated,2024-03-17 01:12:00,1,0
M03000483,user7053@globalenterprise.com,Summary,Generated,2024-03-13 00:21:00,3,2
M03000484,user647@globalenterprise.com,Summary,Generated,2024-03-16 00:41:00,3,1
M03000486,user4592@globalenterprise.com,Summary,Generated,2024-03-25 00:17:00,2,2
M03000487,user210@globalenterprise.com,Summary,Generated,2024-03-09 01:51:00,3,2
M03000489,user1903@globalenterprise.com,Summary,Generated,2024-03-09 01:15:00,1,0
M03000490,user7383@globalenterprise.com,Summary,Generated,2024-03-13 00:19:00,3,1
M03000491,user2067@globalenterprise.com,Summary,Generated,2024-03-14 00:58:00,3,2
M03000492,user4812@globalenterprise.com,Summary,Generated,2024-03-29 01:13:00,1,1
M03000493,user3807@globalenterprise.com,Summary,Generated,2024-03-02 01:51:00,3,0
M03000494,user908@globalenterprise.com,Summary,Generated,2024-03-26 00:49:00,2,0
M03000496,user18@globalenterprise.com,Summary,Generated,2024-03-15 01:23:00,3,0
M03000497,user386@globalenterprise.com,Summary,Generated,2024-03-02 00:45:00,1,1
M03000498,user955@globalenterprise.com,Summary,Generated,2024-03-12 01:22:00,3,1
M03000501,user7338@globalenterprise.com,Summary,Generated,2024-03-28 01:43:00,1,2
M03000502,user5956@globalenterprise.com,Summary,Generated,2024-03-29 01:47:00,1,1
M03000508,user4973@globalenterprise.com,Summary,Generated,2024-03-17 00:45:00,3,2
M03000509,user227@globalenterprise.com,Summary,Generated,2024-03-25 01:59:00,2,0
M03000514,user6858@globalenterprise.com,Summary,Generated,2024-03-03 01:51:00,3,2
M03000515,user499@globalenterprise.com,Summary,Generated,2024-03-19 01:41:00,1,0
M03000516,user3458@globalenterprise.com,Summary,Generated,2024-03-23 00:48:00,2,0
M03000518,user5927@globalenterprise.com,Summary,Generated,2024-03-11 01:53:00,2,0
M03000521,user2633@globalenterprise.com,Summary,Generated,2024-03-10 01:37:00,2,2
M03000522,user2607@globalenterprise.com,Summary,Generated,2024-03-29 01:11:00,2,1
M03000525,user2647@globalenterprise.com,Summary,Generated,2024-03-09 00:27:00,1,0
M03000526,user6832@globalenterprise.com,Summary,Generated,2024-03-25 00:32:00,1,2
M03000529,user1109@globalenterprise.com,Summary,Generated,2024-03-16 00:15:00,3,2
M03000532,user5@globalenterprise.com,Summary,Generated,2024-03-17 01:14:00,3,2
