Meeting ID,Host,Feature,Event Type,Event time,View Count,Regeneration Count
M02000139,user1459@globalenterprise.com,Summary,Generated,2024-02-02 01:58:00,3,0
M02000144,user4349@globalenterprise.com,Summary,Generated,2024-02-06 01:18:00,2,2
M02000145,user3678@globalenterprise.com,Summary,Generated,2024-02-14 01:49:00,3,1
M02000147,user7097@globalenterprise.com,Summary,Generated,2024-02-17 00:55:00,1,0
M02000148,user1425@globalenterprise.com,Summary,Generated,2024-02-17 00:59:00,3,1
M02000149,user4576@globalenterprise.com,Summary,Generated,2024-02-06 01:26:00,2,2
M02000151,user2220@globalenterprise.com,Summary,Generated,2024-02-28 00:43:00,2,2
M02000152,user6851@globalenterprise.com,Summary,Generated,2024-02-12 00:48:00,2,1
M02000154,user6970@globalenterprise.com,Summary,Generated,2024-02-27 01:21:00,2,2
M02000155,user1524@globalenterprise.com,Summary,Generated,2024-02-05 01:01:00,1,1
M02000156,user3801@globalenterprise.com,Summary,Generated,2024-02-27 01:45:00,1,1
M02000157,user7094@globalenterprise.com,Summary,Generated,2024-02-18 00:19:00,3,0
M02000160,user1789@globalenterprise.com,Summary,Generated,2024-02-18 01:20:00,2,2
M02000161,user5412@globalenterprise.com,Summary,Generated,2024-02-05 00:43:00,1,1
M02000164,user2740@globalenterprise.com,Summary,Generated,2024-02-18 00:29:00,2,2
M02000166,user5815@globalenterprise.com,Summary,Generated,2024-02-27 01:18:00,2,1
M02000167,user969@globalenterprise.com,Summary,Generated,2024-02-25 00:42:00,2,2
M02000168,user4377@globalenterprise.com,Summary,Generated,2024-02-11 01:10:00,2,2
M02000170,user502@globalenterprise.com,Summary,Generated,2024-02-14 00:17:00,1,0
M02000171,user6254@globalenterprise.com,Summary,Generated,2024-02-22 01:06:00,1,0
M02000173,user1937@globalenterprise.com,Summary,Generated,2024-02-21 01:40:00,2,0
M02000174,user4271@globalenterprise.com,Summary,Generated,2024-02-08 01:06:00,3,0
M02000175,user3310@globalenterprise.com,Summary,Generated,2024-02-08 00:34:00,3,1
M02000176,user2270@globalenterprise.com,Summary,Generated,2024-02-21 01:42:00,3,1
M02000177,user2782@globalenterprise.com,Summary,Generated,2024-02-05 00:38:00,3,1
M02000178,user4556@globalenterprise.com,Summary,Generated,2024-02-27 01:48:00,2,0
M02000182,user1660@globalenterprise.com,Summary,Generated,2024-02-21 00:42:00,3,1
M02000184,user5977@globalenterprise.com,Summary,Generated,2024-02-20 00:45:00,3,2
M02000185,user713@globalenterprise.com,Summary,Generated,2024-02-18 00:25:00,2,2
M02000186,user1513@globalenterprise.com,Summary,Generated,2024-02-20 01:24:00,3,0
M02000190,user2543@globalenterprise.com,Summary,Generated,2024-02-23 01:00:00,1,0
M02000191,user5506@globalenterprise.com,Summary,Generated,2024-02-14 01:20:00,1,0
M02000192,user3806@globalenterprise.com,Summary,Generated,2024-02-07 01:50:00,3,0
M02000195,user2603@globalenterprise.com,Summary,Generated,2024-02-08 01:52:00,3,0
M02000196,user653@globalenterprise.com,Summary,Generated,2024-02-19 00:16:00,1,1
M02000199,user4022@globalenterprise.com,Summary,Generated,2024-02-02 01:58:00,3,0
M02000200,user566@globalenterprise.com,Summary,Generated,2024-02-24 00:47:00,3,2
M02000205,user5945@globalenterprise.com,Summary,Generated,2024-02-27 00:21:00,1,1
M02000209,user187@globalenterprise.com,Summary,Generated,2024-02-10 00:40:00,1,2
M02000210,user5799@globalenterprise.com,Summary,Generated,2024-02-03 00:57:00,1,1
M02000212,user3249@globalenterprise.com,Summary,Generated,2024-02-02 01:53:00,1,1
M02000213,user3664@globalenterprise.com,Summary,Generated,2024-02-10 01:24:00,3,0
M02000216,user291@globalenterprise.com,Summary,Generated,2024-02-16 01:19:00,1,0
M02000217,user2311@globalenterprise.com,Summary,Generated,2024-02-23 01:47:00,3,2
M02000220,user4219@globalenterprise.com,Summary,Generated,2024-02-28 01:32:00,1,0
M02000221,user742@globalenterprise.com,Summary,Generated,2024-02-23 01:02:00,3,2
M02000223,user1403@globalenterprise.com,Summary,Generated,2024-02-07 00:43:00,3,0
M02000225,user619@globalenterprise.com,Summary,Generated,2024-02-09 00:23:00,3,1
M02000228,user6234@globalenterprise.com,Summary,Generated,2024-02-05 02:00:00,2,1
M02000230,user5286@globalenterprise.com,Summary,Generated,2024-02-27 00:21:00,2,1
M02000232,user1689@globalenterprise.com,Summary,Generated,2024-02-29 00:18:00,2,1
M02000234,user5398@globalenterprise.com,Summary,Generated,2024-02-10 01:22:00,3,2
M02000240,user2964@globalenterprise.com,Summary,Generated,2024-02-10 01:56:00,2,0
M02000241,user6676@globalenterprise.com,Summary,Generated,2024-02-09 00:47:00,2,1
M02000244,user4518@globalenterprise.com,Summary,Generated,2024-02-06 00:33:00,3,2
M02000245,user4733@globalenterprise.com,Summary,Generated,2024-02-02 00:33:00,2,2
M02000246,user5542@globalenterprise.com,Summary,Generated,2024-02-11 01:50:00,3,2
M02000249,user5429@globalenterprise.com,Summary,Generated,2024-02-24 00:39:00,3,2
M02000250,user4868@globalenterprise.com,Summary,Generated,2024-02-28 00:26:00,1,1
M02000253,user2525@globalenterprise.com,Summary,Generated,2024-02-16 00:46:00,3,2
M02000254,user4296@globalenterprise.com,Summary,Generated,2024-02-20 01:29:00,3,1
M02000255,user4463@globalenterprise.com,Summary,Generated,2024-02-18 01:08:00,1,0
M02000258,user2063@globalenterprise.com,Summary,Generated,2024-02-15 00:30:00,3,0
M02000259,user4306@globalenterprise.com,Summary,Generated,2024-02-14 01:13:00,1,1
M02000260,user3978@globalenterprise.com,Summary,Generated,2024-02-22 01:02:00,1,1
M02000261,user4262@globalenterprise.com,Summary,Generated,2024-02-13 01:21:00,3,1
M02000262,user5350@globalenterprise.com,Summary,Generated,2024-02-27 00:35:00,3,2
M02000263,user1197@globalenterprise.com,Summary,Generated,2024-02-18 01:06:00,2,1
M02000266,user4059@globalenterprise.com,Summary,Generated,2024-02-18 00:27:00,3,2
M02000268,user3622@globalenterprise.com,Summary,Generated,2024-02-15 01:50:00,3,0
M02000270,user6505@globalenterprise.com,Summary,Generated,2024-02-11 01:52:00,2,2
M02000272,user6716@globalenterprise.com,Summary,Generated,2024-02-24 01:58:00,1,1
M02000275,user3533@globalenterprise.com,Summary,Generated,2024-02-27 01:35:00,2,2
M02000279,user858@globalenterprise.com,Summary,Generated,2024-02-17 00:29:00,3,0
M02000282,user2453@globalenterprise.com,Summary,Generated,2024-02-05 00:21:00,1,0
M02000283,user58@globalenterprise.com,Summary,Generated,2024-02-15 01:32:00,2,0
M02000284,user7118@globalenterprise.com,Summary,Generated,2024-02-14 00:21:00,3,1
M02000285,user571@globalenterprise.com,Summary,Generated,2024-02-23 00:42:00,1,2
M02000287,user863@globalenterprise.com,Summary,Generated,2024-02-18 01:40:00,3,1
M02000289,user5633@globalenterprise.com,Summary,Generated,2024-02-05 01:14:00,2,2
M02000290,user3999@globalenterprise.com,Summary,Generated,2024-02-13 01:33:00,3,1
M02000292,user6050@globalenterprise.com,Summary,Generated,2024-02-14 01:23:00,3,2
M02000294,user781@globalenterprise.com,Summary,Generated,2024-02-29 01:27:00,2,0
M02000296,user2253@globalenterprise.com,Summary,Generated,2024-02-17 01:53:00,2,0
M02000297,user1264@globalenterprise.com,Summary,Generated,2024-02-20 01:28:00,2,0
M02000299,user102@globalenterprise.com,Summary,Generated,2024-02-07 01:16:00,1,0
M02000300,user2683@globalenterprise.com,Summary,Generated,2024-02-09 00:25:00,2,2
M02000305,user96@globalenterprise.com,Summary,Generated,2024-02-21 00:29:00,3,1
M02000308,user6890@globalenterprise.com,Summary,Generated,2024-02-11 01:45:00,2,1
M02000309,user1371@globalenterprise.com,Summary,Generated,2024-02-11 01:21:00,2,0
M02000310,user4806@globalenterprise.com,Summary,Generated,2024-02-27 01:32:00,3,1
M02000311,user803@globalenterprise.com,Summary,Generated,2024-02-03 01:44:00,1,0
M02000312,user6820@globalenterprise.com,Summary,Generated,2024-02-21 01:37:00,3,0
M02000313,user4894@globalenterprise.com,Summary,Generated,2024-02-25 01:31:00,1,1
M02000315,user3897@globalenterprise.com,Summary,Generated,2024-02-14 01:18:00,3,2
M02000316,user6999@globalenterprise.com,Summary,Generated,2024-02-20 01:56:00,1,0
M02000317,user647@globalenterprise.com,Summary,Generated,2024-02-20 00:54:00,3,1
M02000319,user4716@globalenterprise.com,Summary,Generated,2024-02-29 00:54:00,1,0
M02000320,user3000@globalenterprise.com,Summary,Generated,2024-02-14 01:57:00,1,2
M02000322,user5011@globalenterprise.com,Summary,Generated,2024-02-29 00:39:00,1,0
M02000325,user3592@globalenterprise.com,Summary,Generated,2024-02-09 00:36:00,3,0
M02000330,user4058@globalenterprise.com,Summary,Generated,2024-02-28 01:20:00,1,1
M02000331,user3452@globalenterprise.com,Summary,Generated,2024-02-04 00:24:00,2,0
M02000332,user7025@globalenterprise.com,Summary,Generated,2024-02-22 01:49:00,2,1
M02000334,user5990@globalenterprise.com,Summary,Generated,2024-02-02 00:24:00,1,0
M02000335,user3607@globalenterprise.com,Summary,Generated,2024-02-23 01:36:00,3,2
M02000338,user973@globalenterprise.com,Summary,Generated,2024-02-17 00:21:00,2,1
M02000340,user614@globalenterprise.com,Summary,Generated,2024-02-10 01:13:00,2,0
M02000341,user6321@globalenterprise.com,Summary,Generated,2024-02-25 00:22:00,1,0
M02000343,user1751@globalenterprise.com,Summary,Generated,2024-02-02 01:11:00,1,2
M02000345,user2793@globalenterprise.com,Summary,Generated,2024-02-12 00:34:00,1,1
M02000348,user35@globalenterprise.com,Summary,Generated,2024-02-17 01:28:00,3,2
M02000350,user5518@globalenterprise.com,Summary,Generated,2024-02-09 01:13:00,2,0
M02000351,user377@globalenterprise.com,Summary,Generated,2024-02-27 01:38:00,3,2
M02000353,user3602@globalenterprise.com,Summary,Generated,2024-02-13 00:18:00,3,2
M02000355,user609@globalenterprise.com,Summary,Generated,2024-02-20 01:05:00,2,2
M02000358,user3194@globalenterprise.com,Summary,Generated,2024-02-28 01:30:00,2,2
M02000361,user4486@globalenterprise.com,Summary,Generated,2024-02-22 01:01:00,3,2
M02000363,user842@globalenterprise.com,Summary,Generated,2024-02-16 01:48:00,1,0
M02000364,user2495@globalenterprise.com,Summary,Generated,2024-02-05 01:20:00,2,1
M02000366,user4177@globalenterprise.com,Summary,Generated,2024-02-25 00:47:00,2,2
M02000367,user2438@globalenterprise.com,Summary,Generated,2024-02-12 01:18:00,3,1
M02000370,user3438@globalenterprise.com,Summary,Generated,2024-02-06 01:49:00,3,2
M02000371,user645@globalenterprise.com,Summary,Generated,2024-02-28 00:24:00,1,2
M02000373,user4784@globalenterprise.com,Summary,Generated,2024-02-28 00:36:00,1,2
M02000374,user5140@globalenterprise.com,Summary,Generated,2024-02-27 01:51:00,2,2
M02000375,user6379@globalenterprise.com,Summary,Generated,2024-02-27 01:06:00,3,1
M02000376,user5645@globalenterprise.com,Summary,Generated,2024-02-26 01:42:00,1,1
M02000378,user510@globalenterprise.com,Summary,Generated,2024-02-10 00:44:00,3,2
M02000383,user1518@globalenterprise.com,Summary,Generated,2024-02-11 01:33:00,2,1
M02000384,user2229@globalenterprise.com,Summary,Generated,2024-02-20 01:47:00,2,2
M02000390,user3498@globalenterprise.com,Summary,Generated,2024-02-03 00:20:00,3,1
M02000391,user6796@globalenterprise.com,Summary,Generated,2024-02-09 00:53:00,2,2
M02000392,user1165@globalenterprise.com,Summary,Generated,2024-02-25 01:07:00,3,2
M02000394,user6782@globalenterprise.com,Summary,Generated,2024-02-24 01:00:00,3,1
M02000395,user7031@globalenterprise.com,Summary,Generated,2024-02-21 00:25:00,3,1
M02000398,user6617@globalenterprise.com,Summary,Generated,2024-02-20 01:52:00,2,0
M02000400,user33@globalenterprise.com,Summary,Generated,2024-02-17 01:56:00,1,1
M02000403,user6731@globalenterprise.com,Summary,Generated,2024-02-07 01:10:00,3,2
M02000404,user3520@globalenterprise.com,Summary,Generated,2024-02-17 00:20:00,3,0
M02000409,user3468@globalenterprise.com,Summary,Generated,2024-02-07 00:59:00,3,0
M02000411,user2983@globalenterprise.com,Summary,Generated,2024-02-04 01:46:00,3,2
M02000412,user5044@globalenterprise.com,Summary,Generated,2024-02-16 01:05:00,1,0
M02000413,user5445@globalenterprise.com,Summary,Generated,2024-02-10 00:54:00,1,0
M02000417,user5156@globalenterprise.com,Summary,Generated,2024-02-14 01:30:00,3,1
M02000418,user3276@globalenterprise.com,Summary,Generated,2024-02-27 01:07:00,2,2
M02000421,user6138@globalenterprise.com,Summary,Generated,2024-02-17 00:32:00,2,1
M02000422,user2239@globalenterprise.com,Summary,Generated,2024-02-05 00:15:00,3,2
M02000423,user4643@globalenterprise.com,Summary,Generated,2024-02-29 00:42:00,1,0
M02000424,user5961@globalenterprise.com,Summary,Generated,2024-02-28 02:00:00,2,0
M02000426,user1800@globalenterprise.com,Summary,Generated,2024-02-09 00:41:00,2,0
M02000427,user5086@globalenterprise.com,Summary,Generated,2024-02-20 00:27:00,3,0
M02000428,user1708@globalenterprise.com,Summary,Generated,2024-02-12 00:57:00,2,1
M02000429,user4444@globalenterprise.com,Summary,Generated,2024-02-21 01:44:00,3,0
M02000430,user911@globalenterprise.com,Summary,Generated,2024-02-03 01:02:00,2,2
M02000434,user765@globalenterprise.com,Summary,Generated,2024-02-19 00:24:00,1,1
M02000435,user229@globalenterprise.com,Summary,Generated,2024-02-17 01:42:00,1,0
M02000439,user962@globalenterprise.com,Summary,Generated,2024-02-25 00:59:00,3,2
M02000440,user5630@globalenterprise.com,Summary,Generated,2024-02-05 01:07:00,3,1
M02000442,user1382@globalenterprise.com,Summary,Generated,2024-02-25 01:45:00,1,0
M02000443,user3299@globalenterprise.com,Summary,Generated,2024-02-05 00:42:00,1,0
M02000447,user4203@globalenterprise.com,Summary,Generated,2024-02-20 00:46:00,1,2
M02000448,user596@globalenterprise.com,Summary,Generated,2024-02-14 00:42:00,1,0
M02000450,user6300@globalenterprise.com,Summary,Generated,2024-02-15 01:45:00,3,0
M02000452,user0@globalenterprise.com,Summary,Generated,2024-02-10 01:52:00,2,0
M02000453,user4697@globalenterprise.com,Summary,Generated,2024-02-19 00:55:00,3,2
M02000454,user1044@globalenterprise.com,Summary,Generated,2024-02-19 00:44:00,3,0
M02000456,user1463@globalenterprise.com,Summary,Generated,2024-02-18 00:36:00,2,2
M02000458,user2376@globalenterprise.com,Summary,Generated,2024-02-25 01:22:00,1,2
M02000461,user3736@globalenterprise.com,Summary,Generated,2024-02-17 01:08:00,1,0
M02000463,user519@globalenterprise.com,Summary,Generated,2024-02-23 01:35:00,2,0
M02000465,user3657@globalenterprise.com,Summary,Generated,2024-02-19 01:25:00,2,0
M02000466,user4842@globalenterprise.com,Summary,Generated,2024-02-04 00:33:00,3,2
M02000468,user2981@globalenterprise.com,Summary,Generated,2024-02-09 00:59:00,1,0
M02000469,user845@globalenterprise.com,Summary,Generated,2024-02-07 01:35:00,1,0
M02000470,user549@globalenterprise.com,Summary,Generated,2024-02-08 01:29:00,1,2
M02000471,user5848@globalenterprise.com,Summary,Generated,2024-02-28 02:00:00,1,1
M02000477,user3339@globalenterprise.com,Summary,Generated,2024-02-03 00:18:00,3,0
M02000478,user7080@globalenterprise.com,Summary,Generated,2024-02-28 00:41:00,3,2
M02000480,user1772@globalenterprise.com,Summary,Generated,2024-02-19 00:59:00,2,1
M02000481,user1623@globalenterprise.com,Summary,Generated,2024-02-03 00:32:00,1,2
M02000483,user1130@globalenterprise.com,Summary,Generated,2024-02-12 00:15:00,1,2
M02000484,user2707@globalenterprise.com,Summary,Generated,2024-02-06 01:59:00,2,0
M02000485,user6515@globalenterprise.com,Summary,Generated,2024-02-29 01:14:00,1,2
M02000488,user2240@globalenterprise.com,Summary,Generated,2024-02-02 00:58:00,3,1
M02000489,user463@globalenterprise.com,Summary,Generated,2024-02-21 01:43:00,2,1
M02000490,user5715@globalenterprise.com,Summary,Generated,2024-02-09 00:20:00,2,1
M02000491,user3708@globalenterprise.com,Summary,Generated,2024-02-03 01:42:00,1,2
M02000493,user3660@globalenterprise.com,Summary,Generated,2024-02-19 01:32:00,2,1
M02000494,user1316@globalenterprise.com,Summary,Generated,2024-02-19 01:34:00,1,2
M02000495,user3520@globalenterprise.com,Summary,Generated,2024-02-29 01:46:00,3,2
M02000496,user3536@globalenterprise.com,Summary,Generated,2024-02-09 01:59:00,3,1
M02000497,user3361@globalenterprise.com,Summary,Generated,2024-02-25 01:42:00,3,0
M02000499,user2747@globalenterprise.com,Summary,Generated,2024-02-24 01:07:00,1,1
M02000501,user1561@globalenterprise.com,Summary,Generated,2024-02-14 00:56:00,2,2
M02000502,user4883@globalenterprise.com,Summary,Generated,2024-02-22 01:29:00,3,0
M02000503,user5694@globalenterprise.com,Summary,Generated,2024-02-22 00:26:00,1,1
M02000504,user2614@globalenterprise.com,Summary,Generated,2024-02-05 00:35:00,1,0
M02000506,user4340@globalenterprise.com,Summary,Generated,2024-02-08 00:47:00,1,1
M02000509,user5538@globalenterprise.com,Summary,Generated,2024-02-21 00:33:00,1,1
M02000511,user6487@globalenterprise.com,Summary,Generated,2024-02-22 00:46:00,2,1
M02000512,user2996@globalenterprise.com,Summary,Generated,2024-02-02 00:47:00,3,0
M02000513,user731@globalenterprise.com,Summary,Generated,2024-02-03 00:58:00,2,2
M02000514,user444@globalenterprise.com,Summary,Generated,2024-02-16 00:21:00,1,1
M02000515,user862@globalenterprise.com,Summary,Generated,2024-02-13 01:39:00,3,1
M02000517,user5852@globalenterprise.com,Summary,Generated,2024-02-02 00:20:00,1,2
M02000518,user3279@globalenterprise.com,Summary,Generated,2024-02-20 01:57:00,2,2
M02000520,user3480@globalenterprise.com,Summary,Generated,2024-02-22 00:33:00,3,1
M02000521,user5160@globalenterprise.com,Summary,Generated,2024-02-08 01:33:00,3,2
M02000524,user5196@globalenterprise.com,Summary,Generated,2024-02-05 01:35:00,1,0
M02000525,user3318@globalenterprise.com,Summary,Generated,2024-02-20 01:27:00,1,0
M02000526,user3033@globalenterprise.com,Summary,Generated,2024-02-09 01:29:00,1,2
M02000527,user5660@globalenterprise.com,Summary,Generated,2024-02-11 01:44:00,1,2
M02000528,user120@globalenterprise.com,Summary,Generated,2024-02-27 00:53:00,1,2
M02000529,user4663@globalenterprise.com,Summary,Generated,2024-02-10 00:44:00,3,2
M02000533,user3979@globalenterprise.com,Summary,Generated,2024-02-21 01:20:00,1,0
M02000534,user3014@globalenterprise.com,Summary,Generated,2024-02-24 01:51:00,1,0
M02000535,user91@globalenterprise.com,Summary,Generated,2024-02-29 01:11:00,3,1
M02000538,user4673@globalenterprise.com,Summary,Generated,2024-02-23 01:13:00,3,2
M02000539,user5895@globalenterprise.com,Summary,Generated,2024-02-17 01:12:00,2,2
M02000542,user6451@globalenterprise.com,Summary,Generated,2024-02-22 01:47:00,3,2
M02000543,user2776@globalenterprise.com,Summary,Generated,2024-02-10 00:59:00,1,1
M02000544,user3482@globalenterprise.com,Summary,Generated,2024-02-25 00:52:00,3,0
M02000545,user3578@globalenterprise.com,Summary,Generated,2024-02-17 00:50:00,3,2
M02000547,user3938@globalenterprise.com,Summary,Generated,2024-02-10 00:28:00,2,2
M02000549,user3599@globalenterprise.com,Summary,Generated,2024-02-17 00:26:00,3,0
M02000552,user1820@globalenterprise.com,Summary,Generated,2024-02-08 02:00:00,1,1
M02000554,user841@globalenterprise.com,Summary,Generated,2024-02-20 01:36:00,2,2
M02000555,user2157@globalenterprise.com,Summary,Generated,2024-02-10 00:24:00,2,1
M02000556,user2411@globalenterprise.com,Summary,Generated,2024-02-05 01:32:00,2,1
M02000559,user6621@globalenterprise.com,Summary,Generated,2024-02-21 00:53:00,2,0
M02000562,user4209@globalenterprise.com,Summary,Generated,2024-02-15 00:45:00,2,2
M02000563,user6655@globalenterprise.com,Summary,Generated,2024-02-16 01:08:00,1,0
M02000564,user3382@globalenterprise.com,Summary,Generated,2024-02-02 01:56:00,3,2
M02000565,user1881@globalenterprise.com,Summary,Generated,2024-02-17 01:24:00,1,0
M02000566,user3947@globalenterprise.com,Summary,Generated,2024-02-03 00:37:00,2,0
M02000568,user3124@globalenterprise.com,Summary,Generated,2024-02-17 00:48:00,1,1
M02000569,user5771@globalenterprise.com,Summary,Generated,2024-02-29 00:28:00,3,0
M02000570,user2929@globalenterprise.com,Summary,Generated,2024-02-03 01:29:00,1,0
M02000571,user4026@globalenterprise.com,Summary,Generated,2024-02-04 01:29:00,2,0
M02000572,user4842@globalenterprise.com,Summary,Generated,2024-02-03 00:25:00,1,1
M02000574,user1973@globalenterprise.com,Summary,Generated,2024-02-14 00:24:00,3,0
M02000575,user4489@globalenterprise.com,Summary,Generated,2024-02-05 01:57:00,2,1
M02000576,user5825@globalenterprise.com,Summary,Generated,2024-02-28 01:51:00,1,0
M02000579,user5475@globalenterprise.com,Summary,Generated,2024-02-06 00:43:00,1,0
M02000580,user4090@globalenterprise.com,Summary,Generated,2024-02-17 01:47:00,3,2
M02000582,user1434@globalenterprise.com,Summary,Generated,2024-02-15 01:47:00,3,1
M02000583,user5293@globalenterprise.com,Summary,Generated,2024-02-17 00:59:00,2,0
M02000584,user3974@globalenterprise.com,Summary,Generated,2024-02-03 00:56:00,3,1
M02000585,user3375@globalenterprise.com,Summary,Generated,2024-02-10 00:31:00,1,0
M02000586,user2830@globalenterprise.com,Summary,Generated,2024-02-07 01:52:00,3,2
M02000587,user54@globalenterprise.com,Summary,Generated,2024-02-12 01:39:00,2,0
M02000592,user621@globalenterprise.com,Summary,Generated,2024-02-14 00:37:00,2,2
M02000593,user894@globalenterprise.com,Summary,Generated,2024-02-11 01:22:00,3,0
M02000594,user807@globalenterprise.com,Summary,Generated,2024-02-19 01:46:00,2,0
M02000595,user2827@globalenterprise.com,Summary,Generated,2024-02-25 01:17:00,3,0
M02000599,user6533@globalenterprise.com,Summary,Generated,2024-02-18 01:22:00,1,0
M02000600,user6426@globalenterprise.com,Summary,Generated,2024-02-29 00:45:00,1,2
M02000601,user3087@globalenterprise.com,Summary,Generated,2024-02-26 00:39:00,1,1
M02000602,user6235@globalenterprise.com,Summary,Generated,2024-02-11 00:19:00,2,2
