Meeting ID,Host,Feature,Event Type,Event time,View Count,Regeneration Count
M04000050,user3379@globalenterprise.com,Summary,Generated,2024-04-21 01:49:00,2,2
M04000051,user4577@globalenterprise.com,Summary,Generated,2024-04-03 01:32:00,2,2
M04000052,user6334@globalenterprise.com,Summary,Generated,2024-04-11 00:37:00,3,1
M04000053,user3521@globalenterprise.com,Summary,Generated,2024-04-05 00:54:00,2,1
M04000054,user1751@globalenterprise.com,Summary,Generated,2024-04-14 00:39:00,5,2
M04000055,user4540@globalenterprise.com,Summary,Generated,2024-04-05 01:49:00,3,2
M04000056,user5775@globalenterprise.com,Summary,Generated,2024-04-07 01:44:00,5,1
M04000059,user5193@globalenterprise.com,Summary,Generated,2024-04-28 00:38:00,2,0
M04000061,user270@globalenterprise.com,Summary,Generated,2024-04-21 00:37:00,3,0
M04000062,user6416@globalenterprise.com,Summary,Generated,2024-04-19 01:00:00,5,1
M04000064,user2140@globalenterprise.com,Summary,Generated,2024-04-23 00:52:00,4,2
M04000066,user777@globalenterprise.com,Summary,Generated,2024-04-19 01:06:00,4,1
M04000069,user4150@globalenterprise.com,Summary,Generated,2024-04-08 00:59:00,5,2
M04000070,user6456@globalenterprise.com,Summary,Generated,2024-04-13 01:52:00,2,2
M04000071,user3698@globalenterprise.com,Summary,Generated,2024-04-14 01:26:00,4,2
M04000072,user1312@globalenterprise.com,Summary,Generated,2024-04-23 00:58:00,3,1
M04000073,user1138@globalenterprise.com,Summary,Generated,2024-04-29 01:34:00,5,0
M04000074,user4383@globalenterprise.com,Summary,Generated,2024-04-02 01:05:00,2,1
M04000077,user3237@globalenterprise.com,Summary,Generated,2024-04-08 01:28:00,2,2
M04000078,user3354@globalenterprise.com,Summary,Generated,2024-04-12 01:22:00,4,1
M04000079,user1149@globalenterprise.com,Summary,Generated,2024-04-14 01:08:00,3,0
M04000080,user6791@globalenterprise.com,Summary,Generated,2024-04-26 01:16:00,4,1
M04000081,user3876@globalenterprise.com,Summary,Generated,2024-04-22 01:09:00,2,2
M04000083,user520@globalenterprise.com,Summary,Generated,2024-04-26 00:30:00,3,2
M04000084,user2638@globalenterprise.com,Summary,Generated,2024-04-22 00:28:00,2,1
M04000086,user4124@globalenterprise.com,Summary,Generated,2024-04-17 01:46:00,4,2
M04000087,user5855@globalenterprise.com,Summary,Generated,2024-04-19 00:54:00,4,1
M04000088,user1102@globalenterprise.com,Summary,Generated,2024-04-07 01:37:00,5,2
M04000089,user3265@globalenterprise.com,Summary,Generated,2024-04-08 01:53:00,2,0
M04000090,user7355@globalenterprise.com,Summary,Generated,2024-04-20 00:31:00,2,0
M04000091,user1137@globalenterprise.com,Summary,Generated,2024-04-18 01:05:00,4,2
M04000094,user3486@globalenterprise.com,Summary,Generated,2024-04-29 00:32:00,4,0
M04000095,user4016@globalenterprise.com,Summary,Generated,2024-04-15 00:40:00,3,0
M04000097,user604@globalenterprise.com,Summary,Generated,2024-04-15 00:28:00,2,2
M04000098,user1066@globalenterprise.com,Summary,Generated,2024-04-21 01:05:00,3,1
M04000100,user5635@globalenterprise.com,Summary,Generated,2024-04-12 01:29:00,2,1
M04000102,user6985@globalenterprise.com,Summary,Generated,2024-04-20 01:44:00,2,1
M04000104,user2484@globalenterprise.com,Summary,Generated,2024-04-12 00:16:00,2,1
M04000106,user2747@globalenterprise.com,Summary,Generated,2024-04-28 01:06:00,4,2
M04000108,user6298@globalenterprise.com,Summary,Generated,2024-04-23 01:52:00,2,2
M04000109,user4629@globalenterprise.com,Summary,Generated,2024-04-28 00:44:00,4,1
M04000110,user5550@globalenterprise.com,Summary,Generated,2024-04-12 00:41:00,4,1
M04000112,user5032@globalenterprise.com,Summary,Generated,2024-04-14 01:27:00,3,1
M04000114,user928@globalenterprise.com,Summary,Generated,2024-04-10 00:40:00,4,2
M04000115,user4936@globalenterprise.com,Summary,Generated,2024-04-18 01:11:00,5,1
M04000116,user58@globalenterprise.com,Summary,Generated,2024-04-07 00:45:00,3,2
M04000117,user6397@globalenterprise.com,Summary,Generated,2024-04-14 01:35:00,3,1
M04000119,user6261@globalenterprise.com,Summary,Generated,2024-04-21 01:18:00,2,0
M04000120,user5480@globalenterprise.com,Summary,Generated,2024-04-15 01:02:00,5,0
M04000121,user3752@globalenterprise.com,Summary,Generated,2024-04-27 00:38:00,3,0
M04000124,user2367@globalenterprise.com,Summary,Generated,2024-04-24 01:27:00,4,0
M04000126,user6760@globalenterprise.com,Summary,Generated,2024-04-28 00:30:00,4,0
M04000128,user2982@globalenterprise.com,Summary,Generated,2024-04-29 00:33:00,4,0
M04000129,user932@globalenterprise.com,Summary,Generated,2024-04-12 01:37:00,2,1
M04000132,user2749@globalenterprise.com,Summary,Generated,2024-04-04 01:40:00,4,1
M04000133,user2707@globalenterprise.com,Summary,Generated,2024-04-16 01:35:00,2,1
M04000135,user2842@globalenterprise.com,Summary,Generated,2024-04-24 00:46:00,4,2
M04000137,user1293@globalenterprise.com,Summary,Generated,2024-04-29 01:07:00,3,0
M04000139,user1173@globalenterprise.com,Summary,Generated,2024-04-09 00:45:00,3,2
M04000140,user4234@globalenterprise.com,Summary,Generated,2024-04-26 01:10:00,5,1
M04000141,user3260@globalenterprise.com,Summary,Generated,2024-04-26 01:02:00,5,0
M04000142,user3776@globalenterprise.com,Summary,Generated,2024-04-17 00:43:00,2,0
M04000143,user3200@globalenterprise.com,Summary,Generated,2024-04-11 01:40:00,5,0
M04000145,user1954@globalenterprise.com,Summary,Generated,2024-04-28 00:47:00,2,1
M04000148,user1360@globalenterprise.com,Summary,Generated,2024-04-09 00:21:00,4,1
M04000149,user3808@globalenterprise.com,Summary,Generated,2024-04-05 00:34:00,2,2
M04000150,user4694@globalenterprise.com,Summary,Generated,2024-04-19 00:57:00,3,1
M04000151,user5756@globalenterprise.com,Summary,Generated,2024-04-13 01:40:00,2,0
M04000153,user6592@globalenterprise.com,Summary,Generated,2024-04-18 01:19:00,3,2
M04000154,user951@globalenterprise.com,Summary,Generated,2024-04-12 00:16:00,3,2
M04000155,user2078@globalenterprise.com,Summary,Generated,2024-04-24 00:20:00,3,1
M04000156,user5975@globalenterprise.com,Summary,Generated,2024-04-09 01:11:00,5,2
M04000157,user4475@globalenterprise.com,Summary,Generated,2024-04-18 01:24:00,3,2
M04000159,user4597@globalenterprise.com,Summary,Generated,2024-04-13 00:24:00,2,0
M04000162,user2837@globalenterprise.com,Summary,Generated,2024-04-27 00:49:00,2,2
M04000164,user7527@globalenterprise.com,Summary,Generated,2024-04-02 01:18:00,5,1
M04000165,user3338@globalenterprise.com,Summary,Generated,2024-04-29 01:39:00,5,1
M04000167,user2202@globalenterprise.com,Summary,Generated,2024-04-09 01:17:00,5,0
M04000168,user5823@globalenterprise.com,Summary,Generated,2024-04-06 01:06:00,3,0
M04000170,user843@globalenterprise.com,Summary,Generated,2024-04-13 00:19:00,4,1
M04000172,user1734@globalenterprise.com,Summary,Generated,2024-04-07 01:20:00,2,0
M04000174,user6386@globalenterprise.com,Summary,Generated,2024-04-19 01:45:00,2,1
M04000175,user1423@globalenterprise.com,Summary,Generated,2024-04-12 00:26:00,3,1
M04000176,user4210@globalenterprise.com,Summary,Generated,2024-04-24 01:52:00,5,2
M04000178,user5463@globalenterprise.com,Summary,Generated,2024-04-24 01:44:00,5,0
M04000181,user6502@globalenterprise.com,Summary,Generated,2024-04-13 01:08:00,2,2
M04000184,user3659@globalenterprise.com,Summary,Generated,2024-04-04 00:17:00,2,2
M04000185,user5578@globalenterprise.com,Summary,Generated,2024-04-03 01:36:00,3,2
M04000186,user6917@globalenterprise.com,Summary,Generated,2024-04-18 00:48:00,5,2
M04000189,user5372@globalenterprise.com,Summary,Generated,2024-04-25 00:23:00,5,2
M04000190,user2960@globalenterprise.com,Summary,Generated,2024-04-22 01:25:00,5,1
M04000191,user2863@globalenterprise.com,Summary,Generated,2024-04-09 00:36:00,5,2
M04000192,user6039@globalenterprise.com,Summary,Generated,2024-04-13 01:15:00,3,2
M04000193,user2543@globalenterprise.com,Summary,Generated,2024-04-10 00:28:00,5,2
M04000194,user6621@globalenterprise.com,Summary,Generated,2024-04-23 00:59:00,5,1
M04000195,user3533@globalenterprise.com,Summary,Generated,2024-04-03 00:53:00,2,0
M04000196,user4178@globalenterprise.com,Summary,Generated,2024-04-14 01:50:00,2,0
M04000197,user2698@globalenterprise.com,Summary,Generated,2024-04-20 01:32:00,3,1
M04000198,user4878@globalenterprise.com,Summary,Generated,2024-04-25 01:13:00,4,1
M04000200,user4357@globalenterprise.com,Summary,Generated,2024-04-25 00:34:00,3,1
M04000202,user414@globalenterprise.com,Summary,Generated,2024-04-15 01:43:00,5,1
M04000203,user4242@globalenterprise.com,Summary,Generated,2024-04-05 00:32:00,5,2
M04000204,user7423@globalenterprise.com,Summary,Generated,2024-04-12 01:00:00,4,2
M04000205,user228@globalenterprise.com,Summary,Generated,2024-04-05 00:41:00,4,0
M04000206,user3566@globalenterprise.com,Summary,Generated,2024-04-15 00:46:00,2,2
M04000207,user3939@globalenterprise.com,Summary,Generated,2024-04-13 00:58:00,2,0
M04000208,user3618@globalenterprise.com,Summary,Generated,2024-04-03 01:07:00,2,0
M04000209,user3170@globalenterprise.com,Summary,Generated,2024-04-03 00:44:00,3,2
M04000210,user6124@globalenterprise.com,Summary,Generated,2024-04-03 01:22:00,2,2
M04000212,user787@globalenterprise.com,Summary,Generated,2024-04-13 00:30:00,5,2
M04000214,user347@globalenterprise.com,Summary,Generated,2024-04-26 00:35:00,5,1
M04000216,user4714@globalenterprise.com,Summary,Generated,2024-04-09 00:30:00,4,2
M04000217,user6799@globalenterprise.com,Summary,Generated,2024-04-25 00:51:00,3,1
M04000220,user6745@globalenterprise.com,Summary,Generated,2024-04-17 00:34:00,5,2
M04000221,user2210@globalenterprise.com,Summary,Generated,2024-04-17 01:55:00,4,1
M04000222,user4574@globalenterprise.com,Summary,Generated,2024-04-29 01:34:00,4,1
M04000223,user4242@globalenterprise.com,Summary,Generated,2024-04-29 01:38:00,4,1
M04000224,user1480@globalenterprise.com,Summary,Generated,2024-04-14 01:44:00,5,0
M04000227,user1353@globalenterprise.com,Summary,Generated,2024-04-22 01:07:00,5,0
M04000228,user5658@globalenterprise.com,Summary,Generated,2024-04-20 01:45:00,2,1
M04000229,user6856@globalenterprise.com,Summary,Generated,2024-04-29 00:53:00,4,2
M04000230,user1791@globalenterprise.com,Summary,Generated,2024-04-27 01:15:00,5,0
M04000231,user4058@globalenterprise.com,Summary,Generated,2024-04-10 00:23:00,3,0
M04000232,user2239@globalenterprise.com,Summary,Generated,2024-04-04 00:31:00,2,2
M04000233,user4295@globalenterprise.com,Summary,Generated,2024-04-12 00:20:00,5,0
M04000234,user2857@globalenterprise.com,Summary,Generated,2024-04-07 00:15:00,5,2
M04000236,user4845@globalenterprise.com,Summary,Generated,2024-04-06 00:33:00,4,0
M04000237,user1297@globalenterprise.com,Summary,Generated,2024-04-13 01:20:00,5,2
M04000238,user5613@globalenterprise.com,Summary,Generated,2024-04-12 01:10:00,4,1
M04000240,user864@globalenterprise.com,Summary,Generated,2024-04-05 00:57:00,3,1
M04000241,user6085@globalenterprise.com,Summary,Generated,2024-04-17 00:19:00,2,2
M04000242,user7371@globalenterprise.com,Summary,Generated,2024-04-07 01:30:00,2,1
M04000243,user3050@globalenterprise.com,Summary,Generated,2024-04-05 01:33:00,2,2
M04000244,user1601@globalenterprise.com,Summary,Generated,2024-04-21 00:34:00,3,0
M04000245,user6316@globalenterprise.com,Summary,Generated,2024-04-10 01:48:00,5,2
M04000246,user6766@globalenterprise.com,Summary,Generated,2024-04-29 01:58:00,4,1
M04000247,user4336@globalenterprise.com,Summary,Generated,2024-04-25 01:06:00,3,1
M04000248,user4770@globalenterprise.com,Summary,Generated,2024-04-02 00:39:00,5,1
M04000249,user110@globalenterprise.com,Summary,Generated,2024-04-03 01:55:00,4,0
M04000250,user193@globalenterprise.com,Summary,Generated,2024-04-23 01:40:00,3,2
M04000251,user2407@globalenterprise.com,Summary,Generated,2024-04-06 00:49:00,2,2
M04000252,user5228@globalenterprise.com,Summary,Generated,2024-04-21 01:18:00,5,0
M04000253,user3308@globalenterprise.com,Summary,Generated,2024-04-16 01:34:00,4,1
M04000254,user422@globalenterprise.com,Summary,Generated,2024-04-08 01:52:00,5,0
M04000255,user7589@globalenterprise.com,Summary,Generated,2024-04-17 01:48:00,2,1
M04000256,user2046@globalenterprise.com,Summary,Generated,2024-04-07 00:18:00,5,0
M04000257,user3434@globalenterprise.com,Summary,Generated,2024-04-08 01:08:00,2,1
M04000258,user280@globalenterprise.com,Summary,Generated,2024-04-26 01:45:00,4,0
M04000260,user3614@globalenterprise.com,Summary,Generated,2024-04-02 01:49:00,5,2
M04000261,user4674@globalenterprise.com,Summary,Generated,2024-04-20 00:29:00,4,1
M04000263,user5929@globalenterprise.com,Summary,Generated,2024-04-17 01:39:00,2,1
M04000265,user6374@globalenterprise.com,Summary,Generated,2024-04-28 00:23:00,2,2
M04000266,user2661@globalenterprise.com,Summary,Generated,2024-04-24 00:36:00,5,2
M04000267,user5430@globalenterprise.com,Summary,Generated,2024-04-06 01:47:00,5,2
M04000268,user872@globalenterprise.com,Summary,Generated,2024-04-18 00:37:00,4,2
M04000269,user5736@globalenterprise.com,Summary,Generated,2024-04-11 01:20:00,4,0
M04000270,user4480@globalenterprise.com,Summary,Generated,2024-04-10 01:44:00,4,0
M04000271,user4007@globalenterprise.com,Summary,Generated,2024-04-29 00:55:00,2,0
M04000272,user1145@globalenterprise.com,Summary,Generated,2024-04-03 01:45:00,4,0
M04000273,user6877@globalenterprise.com,Summary,Generated,2024-04-13 00:41:00,3,0
M04000277,user6057@globalenterprise.com,Summary,Generated,2024-04-13 00:23:00,4,1
M04000278,user96@globalenterprise.com,Summary,Generated,2024-04-17 00:32:00,4,1
M04000279,user3436@globalenterprise.com,Summary,Generated,2024-04-08 01:41:00,4,2
M04000281,user4621@globalenterprise.com,Summary,Generated,2024-04-21 00:40:00,4,0
M04000282,user6470@globalenterprise.com,Summary,Generated,2024-04-15 00:45:00,4,0
M04000283,user4005@globalenterprise.com,Summary,Generated,2024-04-16 01:58:00,2,0
M04000284,user7085@globalenterprise.com,Summary,Generated,2024-04-22 01:58:00,5,2
M04000285,user4240@globalenterprise.com,Summary,Generated,2024-04-23 01:16:00,4,2
M04000287,user4602@globalenterprise.com,Summary,Generated,2024-04-15 00:41:00,3,0
M04000288,user1643@globalenterprise.com,Summary,Generated,2024-04-08 00:27:00,2,0
M04000290,user2669@globalenterprise.com,Summary,Generated,2024-04-06 01:17:00,4,1
M04000291,user1524@globalenterprise.com,Summary,Generated,2024-04-12 01:29:00,3,0
M04000292,user5769@globalenterprise.com,Summary,Generated,2024-04-28 01:36:00,4,2
M04000294,user2141@globalenterprise.com,Summary,Generated,2024-04-05 01:40:00,5,0
M04000295,user4598@globalenterprise.com,Summary,Generated,2024-04-27 00:51:00,3,1
M04000296,user6090@globalenterprise.com,Summary,Generated,2024-04-28 00:55:00,3,1
M04000300,user5439@globalenterprise.com,Summary,Generated,2024-04-03 00:56:00,4,0
M04000304,user151@globalenterprise.com,Summary,Generated,2024-04-17 01:07:00,2,2
M04000306,user6134@globalenterprise.com,Summary,Generated,2024-04-14 01:59:00,5,2
M04000309,user5300@globalenterprise.com,Summary,Generated,2024-04-19 00:45:00,4,2
M04000312,user3733@globalenterprise.com,Summary,Generated,2024-04-22 01:08:00,3,2
M04000314,user4187@globalenterprise.com,Summary,Generated,2024-04-17 00:47:00,3,1
M04000315,user7249@globalenterprise.com,Summary,Generated,2024-04-27 01:28:00,3,2
M04000316,user4619@globalenterprise.com,Summary,Generated,2024-04-19 00:40:00,4,0
M04000317,user5326@globalenterprise.com,Summary,Generated,2024-04-23 01:08:00,3,1
M04000318,user1834@globalenterprise.com,Summary,Generated,2024-04-27 00:38:00,5,1
M04000319,user1433@globalenterprise.com,Summary,Generated,2024-04-29 00:27:00,4,0
M04000321,user6024@globalenterprise.com,Summary,Generated,2024-04-16 00:51:00,2,1
M04000322,user3671@globalenterprise.com,Summary,Generated,2024-04-11 01:56:00,5,2
M04000323,user3523@globalenterprise.com,Summary,Generated,2024-04-24 01:24:00,2,0
M04000325,user298@globalenterprise.com,Summary,Generated,2024-04-24 00:33:00,4,2
M04000326,user2327@globalenterprise.com,Summary,Generated,2024-04-09 00:31:00,5,2
M04000330,user6958@globalenterprise.com,Summary,Generated,2024-04-22 01:41:00,5,0
M04000332,user5890@globalenterprise.com,Summary,Generated,2024-04-17 01:49:00,2,2
M04000335,user6309@globalenterprise.com,Summary,Generated,2024-04-09 01:30:00,2,0
M04000338,user5870@globalenterprise.com,Summary,Generated,2024-04-11 00:24:00,4,2
M04000339,user1824@globalenterprise.com,Summary,Generated,2024-04-20 00:47:00,4,0
M04000341,user4062@globalenterprise.com,Summary,Generated,2024-04-16 01:41:00,4,2
M04000342,user950@globalenterprise.com,Summary,Generated,2024-04-28 00:46:00,3,2
M04000343,user1627@globalenterprise.com,Summary,Generated,2024-04-25 01:17:00,3,2
M04000346,user7286@globalenterprise.com,Summary,Generated,2024-04-22 01:46:00,5,0
M04000349,user139@globalenterprise.com,Summary,Generated,2024-04-28 01:58:00,3,1
M04000351,user3318@globalenterprise.com,Summary,Generated,2024-04-04 00:47:00,3,2
M04000355,user2425@globalenterprise.com,Summary,Generated,2024-04-16 00:27:00,5,2
M04000357,user6068@globalenterprise.com,Summary,Generated,2024-04-21 01:21:00,3,1
M04000358,user1302@globalenterprise.com,Summary,Generated,2024-04-05 00:57:00,2,2
M04000360,user4730@globalenterprise.com,Summary,Generated,2024-04-05 01:36:00,2,2
M04000361,user2828@globalenterprise.com,Summary,Generated,2024-04-24 00:29:00,5,1
M04000362,user1821@globalenterprise.com,Summary,Generated,2024-04-15 01:31:00,2,1
M04000363,user7353@globalenterprise.com,Summary,Generated,2024-04-09 00:31:00,4,0
M04000364,user2449@globalenterprise.com,Summary,Generated,2024-04-02 00:28:00,2,0
M04000365,user2229@globalenterprise.com,Summary,Generated,2024-04-06 01:17:00,2,2
M04000367,user4233@globalenterprise.com,Summary,Generated,2024-04-29 01:46:00,2,2
M04000368,user5915@globalenterprise.com,Summary,Generated,2024-04-29 01:33:00,2,1
M04000369,user4742@globalenterprise.com,Summary,Generated,2024-04-10 01:33:00,3,2
M04000370,user2540@globalenterprise.com,Summary,Generated,2024-04-19 01:42:00,2,0
M04000372,user3728@globalenterprise.com,Summary,Generated,2024-04-09 01:45:00,5,0
M04000375,user1174@globalenterprise.com,Summary,Generated,2024-04-05 01:38:00,5,2
M04000376,user5878@globalenterprise.com,Summary,Generated,2024-04-22 01:16:00,5,1
M04000377,user2555@globalenterprise.com,Summary,Generated,2024-04-23 00:22:00,5,2
M04000378,user590@globalenterprise.com,Summary,Generated,2024-04-12 00:29:00,4,0
M04000379,user1152@globalenterprise.com,Summary,Generated,2024-04-26 00:51:00,4,1
M04000380,user3046@globalenterprise.com,Summary,Generated,2024-04-28 00:43:00,5,2
M04000381,user2482@globalenterprise.com,Summary,Generated,2024-04-03 01:35:00,4,2
M04000382,user3392@globalenterprise.com,Summary,Generated,2024-04-22 01:48:00,5,1
M04000383,user6113@globalenterprise.com,Summary,Generated,2024-04-26 01:10:00,5,0
M04000384,user4043@globalenterprise.com,Summary,Generated,2024-04-29 00:37:00,2,1
M04000385,user7525@globalenterprise.com,Summary,Generated,2024-04-18 00:24:00,3,2
M04000386,user5273@globalenterprise.com,Summary,Generated,2024-04-13 01:23:00,4,1
M04000387,user2402@globalenterprise.com,Summary,Generated,2024-04-27 02:00:00,3,1
M04000388,user3186@globalenterprise.com,Summary,Generated,2024-04-22 01:53:00,4,2
M04000389,user2997@globalenterprise.com,Summary,Generated,2024-04-11 01:44:00,3,0
M04000390,user7303@globalenterprise.com,Summary,Generated,2024-04-28 01:27:00,4,0
M04000391,user7455@globalenterprise.com,Summary,Generated,2024-04-06 00:39:00,5,2
M04000394,user5786@globalenterprise.com,Summary,Generated,2024-04-23 00:40:00,4,2
M04000395,user1484@globalenterprise.com,Summary,Generated,2024-04-17 00:51:00,2,2
M04000396,user774@globalenterprise.com,Summary,Generated,2024-04-15 01:49:00,2,2
M04000397,user5555@globalenterprise.com,Summary,Generated,2024-04-24 01:52:00,2,0
M04000399,user7144@globalenterprise.com,Summary,Generated,2024-04-20 01:10:00,2,2
M04000400,user204@globalenterprise.com,Summary,Generated,2024-04-18 01:11:00,2,2
M04000401,user6477@globalenterprise.com,Summary,Generated,2024-04-10 00:55:00,5,1
M04000404,user3805@globalenterprise.com,Summary,Generated,2024-04-03 01:50:00,5,0
M04000405,user632@globalenterprise.com,Summary,Generated,2024-04-04 01:41:00,2,2
M04000406,user6016@globalenterprise.com,Summary,Generated,2024-04-07 00:26:00,2,2
M04000407,user1386@globalenterprise.com,Summary,Generated,2024-04-03 00:25:00,5,0
M04000408,user3603@globalenterprise.com,Summary,Generated,2024-04-19 00:47:00,2,0
M04000409,user4841@globalenterprise.com,Summary,Generated,2024-04-26 01:27:00,5,0
M04000410,user6531@globalenterprise.com,Summary,Generated,2024-04-18 01:04:00,4,2
M04000411,user7554@globalenterprise.com,Summary,Generated,2024-04-10 01:44:00,4,2
M04000417,user579@globalenterprise.com,Summary,Generated,2024-04-10 01:09:00,2,0
M04000418,user4030@globalenterprise.com,Summary,Generated,2024-04-13 01:58:00,3,2
M04000419,user3162@globalenterprise.com,Summary,Generated,2024-04-15 01:12:00,2,1
M04000420,user7079@globalenterprise.com,Summary,Generated,2024-04-14 00:44:00,4,0
M04000421,user7513@globalenterprise.com,Summary,Generated,2024-04-25 01:43:00,2,0
M04000426,user3938@globalenterprise.com,Summary,Generated,2024-04-17 01:44:00,3,1
M04000428,user59@globalenterprise.com,Summary,Generated,2024-04-26 00:44:00,3,0
M04000431,user314@globalenterprise.com,Summary,Generated,2024-04-28 01:11:00,2,0
M04000432,user3420@globalenterprise.com,Summary,Generated,2024-04-23 00:17:00,4,1
M04000433,user2440@globalenterprise.com,Summary,Generated,2024-04-20 01:58:00,4,2
M04000434,user3501@globalenterprise.com,Summary,Generated,2024-04-20 01:53:00,2,0
M04000435,user912@globalenterprise.com,Summary,Generated,2024-04-26 01:34:00,4,2
M04000436,user6713@globalenterprise.com,Summary,Generated,2024-04-07 01:53:00,2,0
M04000438,user6623@globalenterprise.com,Summary,Generated,2024-04-21 02:00:00,5,1
M04000440,user2763@globalenterprise.com,Summary,Generated,2024-04-23 00:25:00,5,1
M04000441,user3317@globalenterprise.com,Summary,Generated,2024-04-18 01:22:00,2,2
M04000442,user1267@globalenterprise.com,Summary,Generated,2024-04-10 01:18:00,3,0
M04000443,user2471@globalenterprise.com,Summary,Generated,2024-04-11 00:36:00,3,0
M04000444,user4081@globalenterprise.com,Summary,Generated,2024-04-06 01:45:00,4,0
M04000445,user31@globalenterprise.com,Summary,Generated,2024-04-23 01:22:00,5,0
M04000446,user1786@globalenterprise.com,Summary,Generated,2024-04-08 01:07:00,3,0
M04000447,user3465@globalenterprise.com,Summary,Generated,2024-04-17 00:33:00,3,1
M04000448,user5252@globalenterprise.com,Summary,Generated,2024-04-14 01:44:00,3,1
M04000449,user5438@globalenterprise.com,Summary,Generated,2024-04-05 00:23:00,3,1
M04000450,user2256@globalenterprise.com,Summary,Generated,2024-04-09 00:23:00,3,0
M04000451,user6314@globalenterprise.com,Summary,Generated,2024-04-04 00:29:00,3,1
M04000452,user2084@globalenterprise.com,Summary,Generated,2024-04-16 01:57:00,5,2
M04000453,user161@globalenterprise.com,Summary,Generated,2024-04-10 01:31:00,4,1
M04000454,user5246@globalenterprise.com,Summary,Generated,2024-04-07 01:05:00,3,2
M04000456,user3225@globalenterprise.com,Summary,Generated,2024-04-07 00:19:00,3,0
M04000457,user5746@globalenterprise.com,Summary,Generated,2024-04-19 00:47:00,5,1
M04000458,user6308@globalenterprise.com,Summary,Generated,2024-04-04 00:41:00,2,0
M04000459,user186@globalenterprise.com,Summary,Generated,2024-04-09 01:16:00,5,1
M04000460,user5901@globalenterprise.com,Summary,Generated,2024-04-19 00:49:00,4,1
M04000461,user2878@globalenterprise.com,Summary,Generated,2024-04-23 01:41:00,3,2
M04000464,user486@globalenterprise.com,Summary,Generated,2024-04-26 01:33:00,3,2
M04000465,user3712@globalenterprise.com,Summary,Generated,2024-04-21 01:12:00,4,1
M04000467,user386@globalenterprise.com,Summary,Generated,2024-04-25 00:50:00,4,1
M04000469,user2683@globalenterprise.com,Summary,Generated,2024-04-27 00:55:00,2,1
M04000471,user6977@globalenterprise.com,Summary,Generated,2024-04-13 01:35:00,4,0
M04000472,user3034@globalenterprise.com,Summary,Generated,2024-04-19 01:55:00,5,1
M04000473,user6956@globalenterprise.com,Summary,Generated,2024-04-24 01:55:00,5,2
M04000476,user3914@globalenterprise.com,Summary,Generated,2024-04-08 01:54:00,3,1
M04000477,user1512@globalenterprise.com,Summary,Generated,2024-04-14 01:14:00,3,2
